Compound,m/z,Retention time (min),kmd,pass_relfil,pass_blnkfil,average CV,median CV,pass_cvfil,pass_insource,groups,fc,max,logmax,-logp,-logq,logfc
9.96_1055.2941m/z,1055.294076,9.957866667000001,0.2940759999999045,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,1.742698453878947,41.22322177777777,1.6151419308112804,1.541918673683394,,0.8013229557346515
9.96_531.8465m/z,531.8464577,9.957866667000001,0.8464576999999736,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,1.5231287059372904,8.138081488666666,0.9105220342394446,0.6345531993217745,,0.6070378561863485
9.07_592.6755m/z,592.6754732,9.068466667000001,0.6754732000000558,True,True,1.2097752985962662,1.2097752985962662,False,True, Media cv,0.01,814.166774322889,2.910713375097352,0.40180959965494056,,-6.643856189774724
9.93_553.8661m/z,553.866089,9.929183333,0.8660889999999881,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,1.154470787623494,43.49723781099999,1.6384616789884567,0.13408321304484602,,0.207231668058828
4.19_70.0127m/z,70.01273986,4.189533333,0.012739859999996384,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,0.6764535916081328,6.214187734111111,0.7933843693980265,0.4401399016645541,,-0.5639371340091642
8.19_597.8901n,598.8973797,8.186816667,0.8973796999999877,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,1.0240975160997032,1040.2316959555558,3.0171300826332743,0.01548322859292306,,0.03435309746200528
9.97_371.2640m/z,371.2640368,9.97215,0.2640367999999853,True,False,,,True,True, Blanks Media,0.01,171.30065548699997,2.2337590248093067,0.7217448059901334,,-6.643856189774724
8.39_837.6119m/z,837.6118855000003,8.385616667,0.6118855000001986,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,0.7074420008090284,2235.826741622222,3.3494381462301366,0.20651180167195413,,-0.49931622054725766
9.96_687.8922m/z,687.8922241,9.957866667000001,0.8922241000000213,False,True,,,True,True, relfil,,,,,,
9.96_689.8195n,712.8121127000003,9.957866667000001,0.8121127000001707,False,True,,,True,True, relfil,,,,,,
8.31_619.4371m/z,619.4370961,8.314916667,0.4370960999999625,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,1.4418574597233085,1678.8011448888888,3.224999256714552,1.7040795730210572,,0.5279285485490951
10.31_199.9884m/z,199.9884445,10.31351667,0.9884445000000142,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,0.966164362293522,274.30203005555563,2.438229021744753,0.2261422245322157,,-0.049659456038528955
9.87_723.1856m/z,723.1856018,9.865616667000001,0.18560179999997206,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,0.5902070392465539,195.71641987333336,2.2916272628641288,0.1314514133737926,,-0.7607069673645893
9.94_736.8219m/z,736.8219261,9.936316667,0.8219261000000415,True,False,,,True,True, Blanks Media,0.0274536387869245,1225.8145221666666,3.0884247621127545,0.4543965061585646,,-5.186858808779854
9.02_173.0796m/z,173.0796124,9.019183332999999,0.07961240000000203,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,1.3479718295461702,19.12093990888889,1.2815092366435907,0.6574383472887605,,0.43079034681746675
7.67_425.2162m/z,425.2161557,7.6746,0.2161557000000016,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,0.9460003515294612,68.084527771,1.8330484295761595,0.08120762561090662,,-0.08008737522362619
9.94_865.5493m/z,865.5492642,9.943466667000001,0.5492642000000387,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,1.4485440483051149,7891.6812385,3.8971695348725612,0.5024252300947846,,0.5346035557199005
9.33_688.1229m/z,688.1229234,9.331966667,0.12292339999999058,True,False,,,True,True, Blanks Media,0.01,1237.2584301266668,3.092460421582018,0.412634009477432,,-6.643856189774724
8.63_532.4700m/z,532.4700409,8.63485,0.4700408999999581,True,False,,,True,True, Blanks,0.28001446039932826,2761.482098748333,3.441142232263655,0.4752746305944943,,-1.8364267626895543
0.82_753.7328m/z,753.7327922000003,0.81705,0.7327922000001763,True,True,0.6692818610602556,0.8667051837667629,False,True, 0um_Ce 250um_Ce Media cv,0.7740920752146101,6.026423498777777,0.7800596478683129,0.1645749046942919,,-0.369422915397514
9.80_1150.2698m/z,1150.269756,9.801333332999999,0.2697559999999157,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,1.0335669692079894,137.92041503222222,2.139628555368201,0.05151981503872945,,0.047631870150980346
8.29_360.2438m/z,360.2438116,8.28635,0.243811600000015,True,True,1.5424275852544014,1.7320508075688772,False,True, 0um_Ce 250um_Ce cv,100.0,1.9006454146666665,0.27890110223241976,0.3810559574156349,,6.643856189774724
10.02_326.9217m/z,326.92170600000014,10.02213333,0.9217060000000856,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,0.9024509671539968,59.93409383,1.7776739434241058,0.3199115098147049,,-0.14807954667201573
10.02_66.9886n,157.0008175,10.02213333,0.0008175000000107957,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,0.9571533047514876,1326.752766222222,3.122790001787607,1.7999460729809862,,-0.06317807896237468
9.61_658.7717m/z,658.7717121000002,9.609066667,0.7717121000001725,True,False,,,True,True, Blanks Media,0.01,1595.87840699,3.2029997985529506,0.3946342854231612,,-6.643856189774724
9.94_907.7059m/z,907.7059216,9.936316667,0.7059216000000106,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,0.6468825529466024,627.6335328,2.797706138740523,0.9755070463228792,,-0.6284242925030235
9.82_284.3304m/z,284.3303807,9.815616667,0.3303806999999779,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,1.1466343970468449,81.01780315333333,1.9085804628500376,1.5206060626566544,,0.19740546315193078
6.42_522.3561m/z,522.3560689,6.415433332999999,0.3560688999999684,True,False,,,True,True, Blanks Media,0.1636080163497791,869.7278421333334,2.9393833731347114,0.5283343058880648,,-2.6116846567254437
10.19_148.4736m/z,148.47360930000005,10.18568333,0.4736093000000494,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,0.9883340696032052,113.72105314444444,2.0558408729380586,0.057635166983905035,,-0.01692932119861519
9.99_138.0312m/z,138.0311807,9.986433332999999,0.03118069999999307,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,0.9457050130437472,54.67608252333333,1.7377973903243271,0.26462591980642103,,-0.08053785063080582
9.95_824.7345m/z,824.7345,9.950733332999999,0.7345000000000255,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,0.7639365177129365,6.216810406666666,0.7935676229425476,0.0835523427221598,,-0.38847533802156886
9.25_765.8428m/z,765.8427889999997,9.253416667,0.8427889999998115,True,False,,,True,True, Blanks Media,0.01,974.8628969233333,2.9889435415483083,0.3991152761692228,,-6.643856189774724
9.62_370.4042m/z,370.4042013,9.62335,0.4042013000000111,True,False,,,True,True, Blanks Media,0.01,470.4528930103334,2.672516143533958,0.3842934346716517,,-6.643856189774724
0.75_159.0775m/z,159.0774639,0.752783333,0.07746389999999792,True,True,0.9315567852474936,0.8985319066561799,False,True, 0um_Ce 250um_Ce Media cv,4.417484612521585,5.293341397222221,0.7237299049771667,0.5728673505419228,,2.143225109428287
9.59_564.1979m/z,564.1979071000002,9.594783332999999,0.19790710000017955,True,False,,,True,True, Blanks,0.01,405.67781766666667,2.608181261270162,0.3679270396694667,,-6.643856189774724
1.96_349.6624m/z,349.66241569999994,1.96245,0.66241569999994,True,True,0.8158603471664359,0.8980612751865044,False,True, 0um_Ce 250um_Ce Media cv,1.3814187181771855,4.5432340726666665,0.6573651127443473,0.15851861882721868,,0.46615067736392785
8.64_536.6126m/z,536.6126419999998,8.642000000000001,0.6126419999998234,True,False,,,True,True, Blanks,0.01,3901.6348380403333,3.591246620454416,0.4012667673202773,,-6.643856189774724
8.29_663.4608m/z,663.460818,8.28635,0.4608180000000175,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,0.8605075303462819,1497.4623676555555,3.175355917054742,0.1823544585224364,,-0.21674027746708832
9.97_261.9613m/z,261.9612794,9.965016667,0.9612794000000237,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,0.9748720833290272,74.91958603333335,1.8745953690243995,0.1377732330467505,,-0.036715165105871715
4.30_185.1161m/z,185.116087,4.303183333,0.11608699999999315,True,False,,,True,True, Blanks,0.01,187.63488326666663,2.27331358138794,0.5292712500129513,,-6.643856189774724
6.73_407.7720m/z,407.7720278,6.72835,0.7720277999999894,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,0.34383522633061503,406.5603997222222,2.6091250746963333,1.2236259795348718,,-1.540210736665136
9.05_575.4056m/z,575.4056198,9.054183333,0.405619799999954,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,0.9910613264629232,106.63483163,2.0278990875595357,0.03367518369066458,,-0.012953761343945857
9.18_925.1348m/z,925.1347576,9.182716667000001,0.13475759999994352,True,False,,,True,True, Blanks Media,0.01,433.42623939999993,2.6369151997426337,0.3679905878470631,,-6.643856189774724
7.87_517.3710m/z,517.3710277,7.866866667,0.3710277000000133,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,1.2008727425855703,283.70343091333325,2.4528645878850965,1.1242785379680629,,0.2640832756329304
8.72_631.4863m/z,631.4862801,8.719833333,0.4862801000000445,True,False,,,True,True, Blanks Media,0.3023637433864414,3465.170872378001,3.5397246551386403,0.5255244960236106,,-1.7256429393645896
7.80_269.2099m/z,269.2098824,7.79545,0.20988240000002634,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,2.9266994891780103,95.09754072733331,1.9781692859977853,1.0559524296343863,,1.5492746187463622
8.86_919.7105m/z,919.71048,8.862783333,0.7104799999999614,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,0.3781554360753703,1647.9277806666669,3.216938175112792,0.9784828193287979,,-1.4029487367323907
9.93_1223.3183m/z,1223.318346,9.929183333,0.3183460000000196,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,1.4273248714128124,118.18368685555555,2.0725575340955675,0.7333250303417055,,0.5133137419847795
4.63_185.1161m/z,185.1161185,4.630266667,0.1161184999999989,True,False,,,True,True, Blanks,0.01,123.92368,2.093154301619801,0.3929078614345068,,-6.643856189774724
9.14_691.4920m/z,691.4920142000003,9.139866667,0.4920142000001988,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,0.6557229833003039,395.0591093333333,2.596662080276445,0.7022677427903791,,-0.6088416322165647
4.79_154.0890m/z,154.0890082,4.793816667,0.08900819999999499,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,1.4224173441084016,18.42121677,1.2653183131053496,0.2767266482251811,,0.5083448207501081
9.94_669.5053m/z,669.5052708,9.943466667000001,0.5052707999999484,True,False,,,True,True, Blanks Media,0.02506397964609819,67786.42609126732,4.831142737173092,0.455543213037391,,-5.31824068653328
8.53_911.5664m/z,911.5664194,8.52845,0.5664193999999725,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,6.666082678402457,32.64878872,1.5138670734524935,0.7587300476914893,,2.736839211084751
10.16_111.9689m/z,111.9688707,10.15711667,0.9688706999999964,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,0.8934151359203717,166.52980887777775,2.2214919836225664,1.076136787761112,,-0.16259739841466742
9.97_254.9377n,255.9449592,9.965016667,0.9449591999999996,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,1.0027583068353894,264.15121903333335,2.421852619256266,0.014522973557634638,,0.003973917466890121
10.14_287.8898m/z,287.8897607,10.1357,0.8897607000000107,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,0.9634818220070974,2531.252195555556,3.4033354172569164,0.9563596848609696,,-0.0536706474090317
10.04_97.9692m/z,97.96916794,10.03641667,0.9691679400000056,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,0.9404357100381516,278.27421630000003,2.444472968326916,0.9052973243149532,,-0.08859877312653214
9.91_1096.3184m/z,1096.318374,9.9149,0.3183739999999489,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,1.7776868609621552,91.83618135555555,1.9630138170106768,0.34748783100443165,,0.8300012162240756
9.13_613.4146m/z,613.4145877999998,9.132733333,0.414587799999822,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,0.6996251243628293,463.0781872886665,2.6656543245843185,0.12336790673700755,,-0.5153459958181641
9.98_165.9885m/z,165.988467,9.9793,0.9884670000000142,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,0.971218566103621,25.44511374333333,1.4056043965727094,0.17017064121988795,,-0.042132094041704045
9.27_655.9274m/z,655.9273767000002,9.27485,0.9273767000001952,True,False,,,True,True, 0um_Ce Blanks Media,1.1211490927676533,5.635864258000001,0.7509605244104385,0.026473413886087274,,0.1649781435260091
9.33_650.4217m/z,650.4217155,9.331966667,0.4217155000000048,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,0.7576345054516878,667.5618729444445,2.8244915244681343,1.2203281057130464,,-0.40042605696594386
9.94_1333.9628m/z,1333.962814,9.943466667000001,0.9628139999999804,False,True,,,True,True, relfil,,,,,,
9.97_339.9046m/z,339.9045723000001,9.97215,0.9045723000000976,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,1.0446994127070737,102.01174549288885,2.0086501787136464,0.1539194084367188,,0.06308790098757133
9.96_820.7838m/z,820.7837562999997,9.957866667000001,0.7837562999998227,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,1.216987099603735,36.82791989,1.5661771897806105,0.5268386031644468,,0.2833138751704916
10.84_213.0199m/z,213.019945,10.84015,0.019945000000006985,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,1.7578116709965144,6.621315319111111,0.8209442702690601,0.4691687887822228,,0.8137805108262106
0.94_189.0374m/z,189.0373989,0.944883333,0.037398899999999465,True,True,0.17722444186492528,0.18335663904281965,True,True, 0um_Ce 250um_Ce Media,4.15541000336315,157.716233975,2.1978763982299743,1.7664254516574496,1.5668137567022251,2.0549908309394094
8.41_605.5452m/z,605.5452421,8.414183332999999,0.5452420999999958,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,8.308459985057793,365.0701770002224,2.5623763563864483,0.4218717534367159,,3.0545810909768942
9.72_1374.3381m/z,1374.338104,9.722783332999999,0.33810399999993024,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,1.4266788502138583,1392.025938,3.143647327677792,0.5452987672536012,,0.5126606162800752
9.94_1376.3339m/z,1376.333859,9.943466667000001,0.33385900000007496,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,1.7466897643356925,84.07303945777778,1.9246567485695296,0.7170898770280282,,0.8046233889073516
4.08_73.5318m/z,73.53177990000002,4.082416667,0.5317799000000178,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,1.5930567426239888,4.736037194,0.6754151044170448,0.3952002550194623,,0.6717976547127542
9.96_1076.2384m/z,1076.238364,9.957866667000001,0.2383640000000469,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,1.3013857459663685,34.01938678,1.5317264809266842,0.2781888914735311,,0.38004865714100544
8.31_797.1703m/z,797.1702785,8.314916667,0.1702784999999949,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,0.5563861986351991,657.3032358504444,2.8177657702820915,0.26405888609837924,,-0.8458414611457896
10.09_292.0002m/z,292.0001861,10.0857,0.00018610000000762736,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,0.8793892232515066,219.80659993333333,2.3420407284495965,1.4337172151546322,,-0.18542624218314535
7.87_691.4628m/z,691.4627688999999,7.866866667,0.4627688999999009,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,0.7806411182269978,5120.1919320000015,3.7092862409457887,0.4005405720108643,,-0.35726863992517677
3.72_722.0074m/z,722.0073977000003,3.719383333,0.0073977000001832485,True,True,0.0803931493818701,0.0803931493818701,True,True, 250um_Ce,,21.59091942888889,1.334271136747888,,9.41746610277938,
9.97_370.7497m/z,370.7497105,9.97215,0.7497104999999921,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,0.9694277284897068,30.48454409333333,1.4840797043856524,0.04201527047420568,,-0.044794746463435876
3.73_722.4099m/z,722.4098697000003,3.726533333,0.4098697000001721,True,True,0.1379537011418479,0.1379537011418479,True,True, 250um_Ce,,10.130616156666667,1.005635860493792,,9.41746610277938,
10.07_115.9792m/z,115.9792064,10.07141667,0.9792063999999954,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,0.9429629210417148,198.75971281111114,2.2983283605597107,0.8331540432833641,,-0.08472705217464413
1.91_143.0402m/z,143.0401725,1.912466667,0.04017250000001127,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,1.495408257673423,7.888889451777778,0.8970158702675781,0.4296268285267115,,0.5805394047671996
9.57_733.2295m/z,733.2295402000003,9.573366667,0.2295402000002013,True,True,1.3706131155351615,1.3706131155351615,False,True, Media cv,0.01,19.52075594111113,1.2904966317065127,0.5122237815287494,,-6.643856189774724
9.97_104.0300m/z,104.0299925,9.97215,0.02999250000000586,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,0.9120775205375379,31.49655414,1.4982630426834669,0.477907165068606,,-0.1327716457800501
9.63_605.1535m/z,605.1535309,9.630483332999999,0.15353089999996428,True,True,1.308351634963512,1.308351634963512,False,True, Media cv,0.01,5.582562078888889,0.7468335611870912,0.5413070875839849,,-6.643856189774724
9.97_250.9284n,273.91759039999994,9.965016667,0.9175903999999376,False,True,,,True,True, relfil,,,,,,
8.63_689.1574m/z,689.1573678999997,8.627716667,0.15736789999982648,True,False,,,True,True, 0um_Ce 250um_Ce Blanks,100.0,12.428119207111108,1.0944054102364829,0.3545970351725796,,6.643856189774724
9.97_151.0357m/z,151.035663,9.97215,0.03566299999999956,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,0.9702016411619658,99.84214946000002,1.999313922183787,0.2386767803772561,,-0.04364347493592733
9.96_1015.7537m/z,1015.753707,9.957866667000001,0.753706999999963,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,0.7878768210763544,26.78647386,1.4279155473545793,0.30873661673186986,,-0.34395800265923604
9.97_213.9098n,214.9170502,9.965016667,0.9170502000000056,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,1.0319922160557038,35.432934987777784,1.5494071273883254,0.08878714523142198,,0.04543208907494036
8.90_557.4382m/z,557.4381901,8.897783333,0.43819010000004255,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,1.3839298155663162,121.76375915555555,2.0855180474037742,0.7145084583493005,,0.4687707801842551
9.93_1173.3352m/z,1173.335156,9.929183333,0.3351560000000973,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,3.5722709247392817,49.35130199444443,1.6932986147876967,1.0889074748964511,,1.836841500099606
8.23_695.4264m/z,695.4264377000003,8.22895,0.42643770000017867,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,0.6157936484549544,12057.385320266667,4.081253139968815,0.3010270992987611,,-0.6994811079687379
9.96_1026.8206m/z,1026.820563,9.957866667000001,0.8205629999999928,False,True,,,True,True, relfil,,,,,,
9.44_673.7797m/z,673.7797042000002,9.438383332999999,0.7797042000001966,True,False,,,True,True, Blanks Media,0.01,1852.5547856356668,3.2677710602397263,0.3738110056641572,,-6.643856189774724
7.75_540.3570m/z,540.35702,7.752433333,0.3570200000000341,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,0.6457903956464311,33.98158267,1.5312436019856783,0.15208657802060088,,-0.6308621098913377
9.11_1373.3424m/z,1373.342412,9.1113,0.3424119999999675,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,1.979200164440024,9.932563142333333,0.9970613345912088,0.4219615072789686,,0.9849175252919148
9.92_829.2139m/z,829.2138825000003,9.922033333,0.2138825000001816,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,0.35944056074030306,91.11599035,1.9595945999298656,0.3647747247821142,,-1.476174877255062
9.02_494.3243m/z,494.3242674,9.019183332999999,0.3242673999999965,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,1.1117594915694524,1410.7586996333332,3.149452737085692,0.3076797475855484,,0.15284472165072144
8.79_545.4013m/z,545.401343,8.791366667,0.4013429999999971,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,1.4325718600451631,1185.0255390033333,3.0737277101171787,0.9779505926416632,,0.5186075086370306
9.97_381.7407m/z,381.7406598,9.97215,0.7406598000000031,True,False,,,True,True, 0um_Ce Blanks Media,0.010836992704126507,42.79043998177778,1.6313467520290563,0.5978939562922143,,-6.527891729464475
8.44_754.5305m/z,754.5305096,8.44275,0.5305095999999594,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,0.09757403785995823,50745.91782288888,4.705401111840435,0.4722116326588421,,-3.357358857901023
9.94_795.2008m/z,795.2008202999997,9.943466667000001,0.2008202999998048,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,0.2829564616028219,1762.4610399000005,3.246119525468567,0.4730495252733826,,-1.821348011660333
9.96_632.8004m/z,632.8003921,9.957866667000001,0.8003920999999536,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,0.9371835504567736,83.68475658866667,1.9226463572485963,0.23522943278051656,,-0.09359646279761011
7.76_517.8450m/z,517.8449916999998,7.759583332999999,0.8449916999998095,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,3.5915622349395293,92.76248121233331,1.9673723566370704,1.3501147515212115,,1.844611514898145
9.13_764.5729m/z,764.5728633,9.125583333,0.5728632999999945,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,0.16214948067600304,21164.282023555555,4.3256035400674415,0.4669231956810997,,-2.6246036916755413
8.63_433.7687m/z,433.76865,8.627716667,0.7686499999999796,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,6.437266736713963,10.609967082666666,1.0257140365084658,0.8016219951546394,,2.6864482500751503
9.67_1172.3361m/z,1172.3360699999996,9.673333332999999,0.3360699999996086,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,1.3980138348626785,99.51271076666666,1.9978785567583919,0.2291817254241557,,0.4833786378156505
9.96_752.7970m/z,752.7970468999997,9.957866667000001,0.7970468999998275,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,0.8306661711882235,93.88239777333335,1.9725841730274225,0.3035050752064194,,-0.26765929290238666
9.52_907.6558m/z,907.6557721,9.516933332999999,0.6557721000000356,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,0.6402053247153989,39958.88974146666,4.601613412840903,0.8509852039031907,,-0.6433934187715128
9.15_789.2031m/z,789.2031182,9.147016667,0.20311819999994896,True,True,0.6922776736227221,0.6922776736227221,False,True, 0um_Ce cv,100.0,5.939102873555554,0.7737208479290794,0.3611395135350017,,6.643856189774724
9.94_913.2501m/z,913.2500895,9.943466667000001,0.25008949999994456,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,1.1271481705043085,640.4047904,2.8064545718988945,0.033301776214245536,,0.17267717904235155
9.72_872.2127m/z,872.2126719,9.722783332999999,0.2126719000000321,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,0.40085925359493785,1477.2807426333331,3.1694630365377034,0.38041968944112203,,-1.3188323165208449
9.97_73.5322m/z,73.53222326,9.97215,0.532223259999995,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,1.0509148895172329,23.370214836666666,1.3686627047734845,0.17166079893236008,,0.07164583443480232
8.86_896.7315m/z,896.7315289999997,8.862783333,0.7315289999997958,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,1.183417249890155,1160.8517238376667,3.0647767506330097,0.1698851941894724,,0.24295882956477427
9.96_420.8797m/z,420.8796962,9.957866667000001,0.8796962000000121,False,True,,,True,True, relfil,,,,,,
9.98_300.9108m/z,300.9108374,9.9793,0.9108373999999912,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,0.9484466686323412,528.5666234555555,2.7230997359679927,0.8631637100203564,,-0.07636144203374964
9.97_270.9218m/z,270.9218094,9.965016667,0.9218093999999724,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,1.0450414210996868,23.109025324444442,1.3637816285106092,0.16039900121770925,,0.06356012587631206
10.12_139.9638m/z,139.9637841,10.12141667,0.963784099999998,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,0.8800643057762412,564.3805087666666,2.7515720067101426,1.130780890024771,,-0.18431915041589986
0.84_900.2835m/z,900.2835441999997,0.838483333,0.28354419999982383,True,True,0.8716710658450799,0.8108041398900454,False,True, 0um_Ce 250um_Ce Media cv,1.2779249837603726,4.789463081,0.6802868299012595,0.11888743842813453,,0.35380315026507864
2.44_1016.0964m/z,1016.096416,2.439083333,0.09641599999997652,True,True,0.814604152421908,0.6919613482088876,False,True, 0um_Ce 250um_Ce cv,100.0,21.180195401111114,1.3259299624396843,0.30440787069606623,,6.643856189774724
9.25_678.4493m/z,678.4492924,9.253416667,0.4492923999999903,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,0.4779303919847427,37.095066902666666,1.569316158687844,0.25820508530401376,,-1.0651275822275945
9.02_779.2022m/z,779.2021559,9.019183332999999,0.20215589999997974,True,False,,,True,True, 0um_Ce 250um_Ce Blanks,100.0,7.450584085333332,0.8721903204119151,0.3135056434431849,,6.643856189774724
8.60_634.1508m/z,634.1508187000002,8.59915,0.1508187000001726,False,True,,,True,True, relfil,,,,,,
9.97_290.9208m/z,290.920836,9.97215,0.9208360000000084,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,0.9771098794145352,210.08068740333331,2.322386129799222,0.15274203520992394,,-0.03340728748089905
8.96_513.1444m/z,513.144437,8.96205,0.144437000000039,True,True,1.7320508075688774,1.7320508075688774,False,True, 250um_Ce cv,,4.302289241444445,0.6336996045034675,,,
9.22_774.8259m/z,774.825938,9.22485,0.825937999999951,True,False,,,True,True, 0um_Ce Blanks Media,0.09990546644711244,410.93137686333336,2.6137693032924174,0.4673575157576195,,-3.323292570812295
9.42_789.2001m/z,789.2000787000003,9.416966667,0.20007870000017647,True,False,,,True,True, 0um_Ce Blanks Media,52.4530421448079,17.859479276666672,1.251868792146756,0.4514586701057046,,5.712954542808177
9.97_314.9429m/z,314.9428892,9.965016667,0.9428892000000246,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,0.9473880723702316,26.18537075333333,1.4180587273681868,0.18514398486238892,,-0.07797258640550618
0.94_172.5325m/z,172.5325414,0.944883333,0.5325414000000137,True,True,1.0687280928622904,1.052858511811537,False,True, 0um_Ce 250um_Ce Media cv,1.047398532103542,2.9975736422222226,0.4767698613348171,0.01581020729142268,,0.06681048800910105
8.36_869.6737m/z,869.6736827,8.3649,0.6736826999999721,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,1.6342569480038764,59.451180113333336,1.7741604798398558,0.21074833209942315,,0.7086348307710773
9.96_621.8351n,622.8424014,9.957866667000001,0.8424013999999715,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,0.9403208577157016,55.626914132222225,1.7452849683981393,0.2514889004200143,,-0.0887749754900704
9.17_453.3325m/z,453.3325388,9.168433333,0.3325388000000089,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,1.7021551762596785,630.0891331056666,2.7994019895771305,1.5509814400362851,,0.7673625657050698
9.97_479.8447n,502.84141449999987,9.965016667,0.8414144999998712,True,False,,,True,True, 0um_Ce 250um_Ce Blanks Media,0.6823720503458116,50.304549323111104,1.7016072625227654,0.6115253193837159,,-0.5513695391650446
9.24_744.8404m/z,744.8404087,9.239133333,0.8404087000000118,True,False,,,True,True, 0um_Ce Blanks Media,1.357080052882208,250.9937172011111,2.3996628504888524,0.07884657955939461,,0.44050582649716796
