,,,,average
0.64_278.4414m/z,278.4414368,0.639233333,0um_Ce,0.0
0.64_278.4414m/z,278.4414368,0.639233333,250um_Ce,159.3493665788889
0.64_278.4414m/z,278.4414368,0.639233333,Blanks,0.0
0.64_278.4414m/z,278.4414368,0.639233333,Media,10.554387876333331
0.64_279.1434m/z,279.1434166,0.639233333,0um_Ce,2.416285008888889
0.64_279.1434m/z,279.1434166,0.639233333,250um_Ce,0.0
0.64_279.1434m/z,279.1434166,0.639233333,Blanks,0.0
0.64_279.1434m/z,279.1434166,0.639233333,Media,42.42034910222222
0.64_285.9553m/z,285.9553209,0.639233333,0um_Ce,1.7494644380000002
0.64_285.9553m/z,285.9553209,0.639233333,250um_Ce,116.51099689555555
0.64_285.9553m/z,285.9553209,0.639233333,Blanks,0.0
0.64_285.9553m/z,285.9553209,0.639233333,Media,51.18819445444444
0.64_291.4413m/z,291.4413191999999,0.639233333,0um_Ce,0.0
0.64_291.4413m/z,291.4413191999999,0.639233333,250um_Ce,92.52080957922225
0.64_291.4413m/z,291.4413191999999,0.639233333,Blanks,0.0
0.64_291.4413m/z,291.4413191999999,0.639233333,Media,0.0
0.64_313.9583m/z,313.9582732,0.639233333,0um_Ce,0.0
0.64_313.9583m/z,313.9582732,0.639233333,250um_Ce,159.60442234333334
0.64_313.9583m/z,313.9582732,0.639233333,Blanks,0.0
0.64_313.9583m/z,313.9582732,0.639233333,Media,0.0
0.64_53.0186m/z,53.01860788,0.639233333,0um_Ce,19.332085588888887
0.64_53.0186m/z,53.01860788,0.639233333,250um_Ce,21.56169467333333
0.64_53.0186m/z,53.01860788,0.639233333,Blanks,0.0
0.64_53.0186m/z,53.01860788,0.639233333,Media,29.672327655555552
0.64_67.0221m/z,67.02207289,0.639233333,0um_Ce,3.5973872449999997
0.64_67.0221m/z,67.02207289,0.639233333,250um_Ce,4.226115455222222
0.64_67.0221m/z,67.02207289,0.639233333,Blanks,0.0
0.64_67.0221m/z,67.02207289,0.639233333,Media,8.474379151
0.64_73.5322m/z,73.53218050000002,0.639233333,0um_Ce,402.00565563333333
0.64_73.5322m/z,73.53218050000002,0.639233333,250um_Ce,447.42484903333326
0.64_73.5322m/z,73.53218050000002,0.639233333,Blanks,0.9761530556666665
0.64_73.5322m/z,73.53218050000002,0.639233333,Media,590.5556612555555
0.64_94.0454m/z,94.04538155,0.639233333,0um_Ce,246.42041802222226
0.64_94.0454m/z,94.04538155,0.639233333,250um_Ce,268.4307834555555
0.64_94.0454m/z,94.04538155,0.639233333,Blanks,0.0
0.64_94.0454m/z,94.04538155,0.639233333,Media,364.01535524444444
0.65_123.0410m/z,123.0410349,0.646366667,0um_Ce,145.88077766666666
0.65_123.0410m/z,123.0410349,0.646366667,250um_Ce,168.57355687777775
0.65_123.0410m/z,123.0410349,0.646366667,Blanks,0.0
0.65_123.0410m/z,123.0410349,0.646366667,Media,257.3893876222223
0.65_124.9795n,125.986804,0.646366667,0um_Ce,7372.153753444444
0.65_124.9795n,125.986804,0.646366667,250um_Ce,7339.6977318888885
0.65_124.9795n,125.986804,0.646366667,Blanks,3852.0794146666667
0.65_124.9795n,125.986804,0.646366667,Media,7031.691937666666
0.65_154.0355m/z,154.03549640000003,0.646366667,0um_Ce,0.17867872455555556
0.65_154.0355m/z,154.03549640000003,0.646366667,250um_Ce,0.11108970933333334
0.65_154.0355m/z,154.03549640000003,0.646366667,Blanks,0.0
0.65_154.0355m/z,154.03549640000003,0.646366667,Media,0.5952684931111112
0.65_154.9919m/z,154.99193380000003,0.646366667,0um_Ce,63.07944736888888
0.65_154.9919m/z,154.99193380000003,0.646366667,250um_Ce,233.6272904777778
0.65_154.9919m/z,154.99193380000003,0.646366667,Blanks,61.227534496666664
0.65_154.9919m/z,154.99193380000003,0.646366667,Media,58.689794523333326
0.65_171.0073m/z,171.00726830000005,0.646366667,0um_Ce,29.285172897777784
0.65_171.0073m/z,171.00726830000005,0.646366667,250um_Ce,20.968199367777782
0.65_171.0073m/z,171.00726830000005,0.646366667,Blanks,2.942029674666666
0.65_171.0073m/z,171.00726830000005,0.646366667,Media,22.57479264777778
0.65_185.1034m/z,185.1033938,0.646366667,0um_Ce,0.37450748011111107
0.65_185.1034m/z,185.1033938,0.646366667,250um_Ce,0.0
0.65_185.1034m/z,185.1033938,0.646366667,Blanks,0.0
0.65_185.1034m/z,185.1033938,0.646366667,Media,35.846533283333336
0.65_192.0632m/z,192.0632057,0.653516667,0um_Ce,10.389512464333334
0.65_192.0632m/z,192.0632057,0.653516667,250um_Ce,6.8956847329999995
0.65_192.0632m/z,192.0632057,0.653516667,Blanks,0.0
0.65_192.0632m/z,192.0632057,0.653516667,Media,24.696611124444445
0.65_197.9825m/z,197.9825034,0.646366667,0um_Ce,0.0
0.65_197.9825m/z,197.9825034,0.646366667,250um_Ce,14.978741964
0.65_197.9825m/z,197.9825034,0.646366667,Blanks,0.0
0.65_197.9825m/z,197.9825034,0.646366667,Media,0.0
0.65_205.9710m/z,205.9709677,0.646366667,0um_Ce,0.0
0.65_205.9710m/z,205.9709677,0.646366667,250um_Ce,74.5398589911111
0.65_205.9710m/z,205.9709677,0.646366667,Blanks,0.0
0.65_205.9710m/z,205.9709677,0.646366667,Media,0.0
0.65_210.9816m/z,210.9816493,0.646366667,0um_Ce,31.22358391111111
0.65_210.9816m/z,210.9816493,0.646366667,250um_Ce,45.16620373477778
0.65_210.9816m/z,210.9816493,0.646366667,Blanks,4.008494059333334
0.65_210.9816m/z,210.9816493,0.646366667,Media,23.77373253777778
0.65_214.6124m/z,214.61243030000003,0.646366667,0um_Ce,5.415594429777777
0.65_214.6124m/z,214.61243030000003,0.646366667,250um_Ce,2.1160848882222223
0.65_214.6124m/z,214.61243030000003,0.646366667,Blanks,0.0
0.65_214.6124m/z,214.61243030000003,0.646366667,Media,56.576180719999996
0.65_218.9710m/z,218.9710189,0.653516667,0um_Ce,0.150529424
0.65_218.9710m/z,218.9710189,0.653516667,250um_Ce,54.72097083
0.65_218.9710m/z,218.9710189,0.653516667,Blanks,0.0
0.65_218.9710m/z,218.9710189,0.653516667,Media,0.3384687635555555
0.65_239.9676m/z,239.9675899,0.653516667,0um_Ce,21.833483354444443
0.65_239.9676m/z,239.9675899,0.653516667,250um_Ce,19.206940727777777
0.65_239.9676m/z,239.9675899,0.653516667,Blanks,0.0
0.65_239.9676m/z,239.9675899,0.653516667,Media,37.68543788
0.65_251.1569m/z,251.1569496,0.646366667,0um_Ce,0.0
0.65_251.1569m/z,251.1569496,0.646366667,250um_Ce,0.0
0.65_251.1569m/z,251.1569496,0.646366667,Blanks,0.0
0.65_251.1569m/z,251.1569496,0.646366667,Media,49.214983036666666
0.65_255.9452m/z,255.9452018,0.646366667,0um_Ce,62.814528440000004
0.65_255.9452m/z,255.9452018,0.646366667,250um_Ce,59.0533710811111
0.65_255.9452m/z,255.9452018,0.646366667,Blanks,1.3606541949999997
0.65_255.9452m/z,255.9452018,0.646366667,Media,60.88271237111112
0.65_266.1653m/z,266.1653242,0.653516667,0um_Ce,36.26506545888889
0.65_266.1653m/z,266.1653242,0.653516667,250um_Ce,26.89297702333333
0.65_266.1653m/z,266.1653242,0.653516667,Blanks,0.0
0.65_266.1653m/z,266.1653242,0.653516667,Media,84.79912207111111
0.65_269.6455m/z,269.6455275,0.646366667,0um_Ce,178.71351162222223
0.65_269.6455m/z,269.6455275,0.646366667,250um_Ce,42.751341054444445
0.65_269.6455m/z,269.6455275,0.646366667,Blanks,0.0
0.65_269.6455m/z,269.6455275,0.646366667,Media,19.49093076233333
0.65_303.1894m/z,303.1893624,0.653516667,0um_Ce,0.16486004966666665
0.65_303.1894m/z,303.1893624,0.653516667,250um_Ce,0.26165093311111115
0.65_303.1894m/z,303.1893624,0.653516667,Blanks,0.0
0.65_303.1894m/z,303.1893624,0.653516667,Media,73.1780279111111
0.65_316.9334m/z,316.9334283,0.646366667,0um_Ce,0.0
0.65_316.9334m/z,316.9334283,0.646366667,250um_Ce,34.50851028555556
0.65_316.9334m/z,316.9334283,0.646366667,Blanks,0.0
0.65_316.9334m/z,316.9334283,0.646366667,Media,0.0
0.65_326.5803m/z,326.5802699,0.646366667,0um_Ce,122.08252719333336
0.65_326.5803m/z,326.5802699,0.646366667,250um_Ce,0.3172273286666667
0.65_326.5803m/z,326.5802699,0.646366667,Blanks,0.0
0.65_326.5803m/z,326.5802699,0.646366667,Media,3.3474112173333332
0.65_395.3779m/z,395.3778844,0.646366667,0um_Ce,0.0
0.65_395.3779m/z,395.3778844,0.646366667,250um_Ce,9.914050521111113
0.65_395.3779m/z,395.3778844,0.646366667,Blanks,0.0
0.65_395.3779m/z,395.3778844,0.646366667,Media,0.0
0.65_61.0076m/z,61.00763857,0.646366667,0um_Ce,660.0147412
0.65_61.0076m/z,61.00763857,0.646366667,250um_Ce,629.6154332
0.65_61.0076m/z,61.00763857,0.646366667,Blanks,458.73743923333336
0.65_61.0076m/z,61.00763857,0.646366667,Media,607.3102906555556
0.65_81.5211m/z,81.52108334,0.646366667,0um_Ce,6191.5543662555565
0.65_81.5211m/z,81.52108334,0.646366667,250um_Ce,6084.543891388889
0.65_81.5211m/z,81.52108334,0.646366667,Blanks,4195.330165366667
0.65_81.5211m/z,81.52108334,0.646366667,Media,5775.225031566667
0.66_108.5717n,218.149939,0.66065,0um_Ce,2.4231845401111114
0.66_108.5717n,218.149939,0.66065,250um_Ce,0.3043518066666666
0.66_108.5717n,218.149939,0.66065,Blanks,0.0
0.66_108.5717n,218.149939,0.66065,Media,228.5692687333333
0.66_116.5698n,234.1450719,0.66065,0um_Ce,0.0
0.66_116.5698n,234.1450719,0.66065,250um_Ce,0.0
0.66_116.5698n,234.1450719,0.66065,Blanks,0.0
0.66_116.5698n,234.1450719,0.66065,Media,223.06990193333334
0.66_129.1032m/z,129.1031883,0.66065,0um_Ce,6.424259039
0.66_129.1032m/z,129.1031883,0.66065,250um_Ce,2.553677636
0.66_129.1032m/z,129.1031883,0.66065,Blanks,0.0
0.66_129.1032m/z,129.1031883,0.66065,Media,29.28609647
0.66_133.5849m/z,133.5848727,0.66065,0um_Ce,13.454339562777777
0.66_133.5849m/z,133.5848727,0.66065,250um_Ce,12.082156096666667
0.66_133.5849m/z,133.5848727,0.66065,Blanks,0.0
0.66_133.5849m/z,133.5848727,0.66065,Media,37.63107759333333
0.66_181.6161m/z,181.6161049,0.66065,0um_Ce,0.0
0.66_181.6161m/z,181.6161049,0.66065,250um_Ce,0.0
0.66_181.6161m/z,181.6161049,0.66065,Blanks,0.0
0.66_181.6161m/z,181.6161049,0.66065,Media,108.12983722777777
0.66_196.6068m/z,196.6068367,0.66065,0um_Ce,1.3649356486666668
0.66_196.6068m/z,196.6068367,0.66065,250um_Ce,0.0
0.66_196.6068m/z,196.6068367,0.66065,Blanks,0.0
0.66_196.6068m/z,196.6068367,0.66065,Media,24.252516669999995
0.66_213.0983m/z,213.0983002,0.66065,0um_Ce,0.0
0.66_213.0983m/z,213.0983002,0.66065,250um_Ce,0.0
0.66_213.0983m/z,213.0983002,0.66065,Blanks,0.0
0.66_213.0983m/z,213.0983002,0.66065,Media,22.37916089111111
0.66_227.1137m/z,227.1137224,0.66065,0um_Ce,1.1867565580000001
0.66_227.1137m/z,227.1137224,0.66065,250um_Ce,0.0
0.66_227.1137m/z,227.1137224,0.66065,Blanks,0.0
0.66_227.1137m/z,227.1137224,0.66065,Media,21.88287927
0.66_243.1111m/z,243.1111357,0.66065,0um_Ce,5.810754586777779
0.66_243.1111m/z,243.1111357,0.66065,250um_Ce,0.39058854844444446
0.66_243.1111m/z,243.1111357,0.66065,Blanks,0.0
0.66_243.1111m/z,243.1111357,0.66065,Media,100.85670854533333
0.66_257.1347m/z,257.1346909,0.66065,0um_Ce,10.333077478666667
0.66_257.1347m/z,257.1346909,0.66065,250um_Ce,0.0
0.66_257.1347m/z,257.1346909,0.66065,Blanks,0.0
0.66_257.1347m/z,257.1346909,0.66065,Media,147.67871277077776
0.66_272.1436m/z,272.1435939,0.66065,0um_Ce,1.7457094222222223
0.66_272.1436m/z,272.1435939,0.66065,250um_Ce,1.2840788233333333
0.66_272.1436m/z,272.1435939,0.66065,Blanks,0.0
0.66_272.1436m/z,272.1435939,0.66065,Media,80.59128229999999
0.66_295.6229m/z,295.6228514,0.66065,0um_Ce,15.177009693222224
0.66_295.6229m/z,295.6228514,0.66065,250um_Ce,0.1983227911111111
0.66_295.6229m/z,295.6228514,0.66065,Blanks,0.0
0.66_295.6229m/z,295.6228514,0.66065,Media,1.1854374568888888
0.66_328.5804m/z,328.5803701000001,0.66065,0um_Ce,16.307155162666664
0.66_328.5804m/z,328.5803701000001,0.66065,250um_Ce,0.0
0.66_328.5804m/z,328.5803701000001,0.66065,Blanks,0.0
0.66_328.5804m/z,328.5803701000001,0.66065,Media,0.0
0.67_116.0718m/z,116.0717527,0.6677833329999999,0um_Ce,0.0
0.67_116.0718m/z,116.0717527,0.6677833329999999,250um_Ce,0.0
0.67_116.0718m/z,116.0717527,0.6677833329999999,Blanks,0.0
0.67_116.0718m/z,116.0717527,0.6677833329999999,Media,15.351540048888888
0.67_130.0871m/z,130.08710990000003,0.6677833329999999,0um_Ce,0.0
0.67_130.0871m/z,130.08710990000003,0.6677833329999999,250um_Ce,0.0
0.67_130.0871m/z,130.08710990000003,0.6677833329999999,Blanks,0.0
0.67_130.0871m/z,130.08710990000003,0.6677833329999999,Media,358.79442779844436
0.67_133.0975m/z,133.0974853,0.674933333,0um_Ce,0.0
0.67_133.0975m/z,133.0974853,0.674933333,250um_Ce,0.0
0.67_133.0975m/z,133.0974853,0.674933333,Blanks,0.0
0.67_133.0975m/z,133.0974853,0.674933333,Media,6.2086848338888885
0.67_146.0823m/z,146.0822746,0.6677833329999999,0um_Ce,13.822736904555555
0.67_146.0823m/z,146.0822746,0.6677833329999999,250um_Ce,1.5015843276666665
0.67_146.0823m/z,146.0822746,0.6677833329999999,Blanks,0.0
0.67_146.0823m/z,146.0822746,0.6677833329999999,Media,577.6316761988888
0.67_156.0776m/z,156.0776082,0.674933333,0um_Ce,0.0
0.67_156.0776m/z,156.0776082,0.674933333,250um_Ce,0.0
0.67_156.0776m/z,156.0776082,0.674933333,Blanks,0.0
0.67_156.0776m/z,156.0776082,0.674933333,Media,193.7560372111111
0.67_204.1348m/z,204.1347985,0.6677833329999999,0um_Ce,0.0
0.67_204.1348m/z,204.1347985,0.6677833329999999,250um_Ce,0.0
0.67_204.1348m/z,204.1347985,0.6677833329999999,Blanks,0.0
0.67_204.1348m/z,204.1347985,0.6677833329999999,Media,87.60956016666667
0.67_210.6120m/z,210.6119581,0.6677833329999999,0um_Ce,0.0
0.67_210.6120m/z,210.6119581,0.6677833329999999,250um_Ce,0.0
0.67_210.6120m/z,210.6119581,0.6677833329999999,Blanks,0.0
0.67_210.6120m/z,210.6119581,0.6677833329999999,Media,3.1014721844444444
0.67_217.1064m/z,217.10644080000003,0.674933333,0um_Ce,52.169054061111105
0.67_217.1064m/z,217.10644080000003,0.674933333,250um_Ce,38.91444522444444
0.67_217.1064m/z,217.10644080000003,0.674933333,Blanks,41.93660598333333
0.67_217.1064m/z,217.10644080000003,0.674933333,Media,75.30519847
0.67_231.0667m/z,231.0666622,0.674933333,0um_Ce,2.5595433385555553
0.67_231.0667m/z,231.0666622,0.674933333,250um_Ce,5.264455741111111
0.67_231.0667m/z,231.0666622,0.674933333,Blanks,0.0
0.67_231.0667m/z,231.0666622,0.674933333,Media,22.533386037777777
0.67_232.1398m/z,232.1398153,0.6677833329999999,0um_Ce,2.1000527755555556
0.67_232.1398m/z,232.1398153,0.6677833329999999,250um_Ce,0.2942869397777778
0.67_232.1398m/z,232.1398153,0.6677833329999999,Blanks,0.0
0.67_232.1398m/z,232.1398153,0.6677833329999999,Media,92.81530277
0.67_246.1523m/z,246.152313,0.6677833329999999,0um_Ce,4.332560758444445
0.67_246.1523m/z,246.152313,0.6677833329999999,250um_Ce,0.792843320111111
0.67_246.1523m/z,246.152313,0.6677833329999999,Blanks,0.0
0.67_246.1523m/z,246.152313,0.6677833329999999,Media,326.31954331111115
0.67_256.1278m/z,256.1278443,0.674933333,0um_Ce,0.0
0.67_256.1278m/z,256.1278443,0.674933333,250um_Ce,0.0
0.67_256.1278m/z,256.1278443,0.674933333,Blanks,0.0
0.67_256.1278m/z,256.1278443,0.674933333,Media,6.759041667444444
0.67_261.1492m/z,261.1492174,0.6677833329999999,0um_Ce,34.89034474555556
0.67_261.1492m/z,261.1492174,0.6677833329999999,250um_Ce,30.01498242888889
0.67_261.1492m/z,261.1492174,0.6677833329999999,Blanks,9.971671659666667
0.67_261.1492m/z,261.1492174,0.6677833329999999,Media,364.5552466666666
0.67_276.1592m/z,276.1591953,0.6677833329999999,0um_Ce,13.075368239333335
0.67_276.1592m/z,276.1591953,0.6677833329999999,250um_Ce,0.0
0.67_276.1592m/z,276.1591953,0.6677833329999999,Blanks,0.0
0.67_276.1592m/z,276.1591953,0.6677833329999999,Media,114.06968534444445
0.67_289.1599m/z,289.1598936000001,0.6677833329999999,0um_Ce,7.662810730333334
0.67_289.1599m/z,289.1598936000001,0.6677833329999999,250um_Ce,1.6235402141111113
0.67_289.1599m/z,289.1598936000001,0.6677833329999999,Blanks,0.0
0.67_289.1599m/z,289.1598936000001,0.6677833329999999,Media,93.99091442999999
0.67_309.1674m/z,309.1673986,0.6677833329999999,0um_Ce,33.52958343444444
0.67_309.1674m/z,309.1673986,0.6677833329999999,250um_Ce,6.6144389704444455
0.67_309.1674m/z,309.1673986,0.6677833329999999,Blanks,0.0
0.67_309.1674m/z,309.1673986,0.6677833329999999,Media,102.92585641666669
0.68_168.0886n,191.0778622,0.6820666670000001,0um_Ce,0.14260904500000002
0.68_168.0886n,191.0778622,0.6820666670000001,250um_Ce,0.0
0.68_168.0886n,191.0778622,0.6820666670000001,Blanks,0.0
0.68_168.0886n,191.0778622,0.6820666670000001,Media,387.49320305555557
0.68_175.1197m/z,175.11971210000004,0.6820666670000001,0um_Ce,2.5220946795555554
0.68_175.1197m/z,175.11971210000004,0.6820666670000001,250um_Ce,1.1861230712222222
0.68_175.1197m/z,175.11971210000004,0.6820666670000001,Blanks,0.0
0.68_175.1197m/z,175.11971210000004,0.6820666670000001,Media,1045.5618813333333
0.68_220.9353m/z,220.9353292,0.6820666670000001,0um_Ce,26.810783591111107
0.68_220.9353m/z,220.9353292,0.6820666670000001,250um_Ce,19.983953427777777
0.68_220.9353m/z,220.9353292,0.6820666670000001,Blanks,0.0
0.68_220.9353m/z,220.9353292,0.6820666670000001,Media,15.648497524444444
0.68_288.9231m/z,288.9231356,0.6820666670000001,0um_Ce,80.02064494333332
0.68_288.9231m/z,288.9231356,0.6820666670000001,250um_Ce,71.82111949222222
0.68_288.9231m/z,288.9231356,0.6820666670000001,Blanks,0.0
0.68_288.9231m/z,288.9231356,0.6820666670000001,Media,43.26337481555556
0.68_331.1551m/z,331.1551388000001,0.6820666670000001,0um_Ce,1.4945237967777778
0.68_331.1551m/z,331.1551388000001,0.6820666670000001,250um_Ce,0.0
0.68_331.1551m/z,331.1551388000001,0.6820666670000001,Blanks,0.0
0.68_331.1551m/z,331.1551388000001,0.6820666670000001,Media,22.72512349888889
0.68_356.9108m/z,356.9107725,0.6820666670000001,0um_Ce,32.570217756666665
0.68_356.9108m/z,356.9107725,0.6820666670000001,250um_Ce,24.564221630000002
0.68_356.9108m/z,356.9107725,0.6820666670000001,Blanks,0.0
0.68_356.9108m/z,356.9107725,0.6820666670000001,Media,28.758321289222224
0.68_365.8768m/z,365.8768015,0.6820666670000001,0um_Ce,0.0
0.68_365.8768m/z,365.8768015,0.6820666670000001,250um_Ce,14.472070096555555
0.68_365.8768m/z,365.8768015,0.6820666670000001,Blanks,0.0
0.68_365.8768m/z,365.8768015,0.6820666670000001,Media,0.0
0.68_424.8982m/z,424.8981988,0.6820666670000001,0um_Ce,43.981702885555556
0.68_424.8982m/z,424.8981988,0.6820666670000001,250um_Ce,32.93690329333334
0.68_424.8982m/z,424.8981988,0.6820666670000001,Blanks,0.0
0.68_424.8982m/z,424.8981988,0.6820666670000001,Media,42.85551846111111
0.68_433.8661m/z,433.8661428,0.6820666670000001,0um_Ce,0.0
0.68_433.8661m/z,433.8661428,0.6820666670000001,250um_Ce,22.874811937666667
0.68_433.8661m/z,433.8661428,0.6820666670000001,Blanks,0.0
0.68_433.8661m/z,433.8661428,0.6820666670000001,Media,0.0
0.68_560.8734m/z,560.8734429,0.6820666670000001,0um_Ce,40.22908055111111
0.68_560.8734m/z,560.8734429,0.6820666670000001,250um_Ce,36.89615311777778
0.68_560.8734m/z,560.8734429,0.6820666670000001,Blanks,0.0
0.68_560.8734m/z,560.8734429,0.6820666670000001,Media,17.05111814111111
0.70_177.0619m/z,177.0619197,0.69565,0um_Ce,0.0
0.70_177.0619m/z,177.0619197,0.69565,250um_Ce,0.0
0.70_177.0619m/z,177.0619197,0.69565,Blanks,0.0
0.70_177.0619m/z,177.0619197,0.69565,Media,20.90202022777778
0.70_259.0654m/z,259.0653712,0.69565,0um_Ce,0.0
0.70_259.0654m/z,259.0653712,0.69565,250um_Ce,0.0
0.70_259.0654m/z,259.0653712,0.69565,Blanks,0.0
0.70_259.0654m/z,259.0653712,0.69565,Media,67.17921546777777
0.70_327.0526m/z,327.0525846000001,0.69565,0um_Ce,0.6963620023333332
0.70_327.0526m/z,327.0525846000001,0.69565,250um_Ce,0.0
0.70_327.0526m/z,327.0525846000001,0.69565,Blanks,0.0
0.70_327.0526m/z,327.0525846000001,0.69565,Media,253.98266263333335
0.70_395.0406m/z,395.0405774,0.69565,0um_Ce,0.0
0.70_395.0406m/z,395.0405774,0.69565,250um_Ce,0.0
0.70_395.0406m/z,395.0405774,0.69565,Blanks,0.0
0.70_395.0406m/z,395.0405774,0.69565,Media,96.30017877888889
0.70_463.0278m/z,463.0278167,0.7028,0um_Ce,0.01500163988888889
0.70_463.0278m/z,463.0278167,0.7028,250um_Ce,0.001398312111111111
0.70_463.0278m/z,463.0278167,0.7028,Blanks,0.0
0.70_463.0278m/z,463.0278167,0.7028,Media,121.89604773333332
0.70_472.9037m/z,472.9037067,0.69565,0um_Ce,33.50491928888889
0.70_472.9037m/z,472.9037067,0.69565,250um_Ce,27.358851544444445
0.70_472.9037m/z,472.9037067,0.69565,Blanks,0.0
0.70_472.9037m/z,472.9037067,0.69565,Media,16.62481049333333
0.70_492.8853m/z,492.8853025,0.69565,0um_Ce,39.53842903
0.70_492.8853m/z,492.8853025,0.69565,250um_Ce,33.01453824666667
0.70_492.8853m/z,492.8853025,0.69565,Blanks,0.0
0.70_492.8853m/z,492.8853025,0.69565,Media,15.568075132999999
0.70_531.0157m/z,531.0156766,0.69565,0um_Ce,0.039983103888888885
0.70_531.0157m/z,531.0156766,0.69565,250um_Ce,0.059964887888888894
0.70_531.0157m/z,531.0156766,0.69565,Blanks,0.0
0.70_531.0157m/z,531.0156766,0.69565,Media,189.43663457777777
0.70_597.8734m/z,597.8733913,0.69565,0um_Ce,11.709726962
0.70_597.8734m/z,597.8733913,0.69565,250um_Ce,11.19654349422222
0.70_597.8734m/z,597.8733913,0.69565,Blanks,0.0
0.70_597.8734m/z,597.8733913,0.69565,Media,1.3778607093333335
0.70_599.0029m/z,599.0029074,0.7028,0um_Ce,0.7601615134444444
0.70_599.0029m/z,599.0029074,0.7028,250um_Ce,1.0244123757777777
0.70_599.0029m/z,599.0029074,0.7028,Blanks,0.0
0.70_599.0029m/z,599.0029074,0.7028,Media,114.63003668777776
0.70_628.8605m/z,628.8604896,0.69565,0um_Ce,43.90230441333333
0.70_628.8605m/z,628.8604896,0.69565,250um_Ce,45.169365203333335
0.70_628.8605m/z,628.8604896,0.69565,Blanks,0.0
0.70_628.8605m/z,628.8604896,0.69565,Media,11.664273338
0.70_635.3807m/z,635.3806561000001,0.7028,0um_Ce,31.07965855666666
0.70_635.3807m/z,635.3806561000001,0.7028,250um_Ce,27.928919373333333
0.70_635.3807m/z,635.3806561000001,0.7028,Blanks,0.0
0.70_635.3807m/z,635.3806561000001,0.7028,Media,6.8571645748888885
0.70_665.8646m/z,665.8645624,0.69565,0um_Ce,15.584398775444447
0.70_665.8646m/z,665.8645624,0.69565,250um_Ce,11.073848976444445
0.70_665.8646m/z,665.8645624,0.69565,Blanks,0.0
0.70_665.8646m/z,665.8645624,0.69565,Media,0.4116382954444444
0.70_666.9878m/z,666.9878193,0.7028,0um_Ce,1.3570757797777777
0.70_666.9878m/z,666.9878193,0.7028,250um_Ce,1.4072253353333333
0.70_666.9878m/z,666.9878193,0.7028,Blanks,0.0
0.70_666.9878m/z,666.9878193,0.7028,Media,85.25884958333334
0.70_696.8473m/z,696.847305,0.69565,0um_Ce,29.441948803333332
0.70_696.8473m/z,696.847305,0.69565,250um_Ce,26.301961342222217
0.70_696.8473m/z,696.847305,0.69565,Blanks,0.0
0.70_696.8473m/z,696.847305,0.69565,Media,8.183165232444445
0.70_734.9722m/z,734.9721561000001,0.7028,0um_Ce,1.5528609987777777
0.70_734.9722m/z,734.9721561000001,0.7028,250um_Ce,2.3478328145555554
0.70_734.9722m/z,734.9721561000001,0.7028,Blanks,0.0
0.70_734.9722m/z,734.9721561000001,0.7028,Media,81.90250542777778
0.70_802.9613m/z,802.9612852999999,0.7028,0um_Ce,0.5017337214444445
0.70_802.9613m/z,802.9612852999999,0.7028,250um_Ce,0.9054145132222221
