Compound,m/z,Retention time (min),kmd,pass_relfil,pass_blnkfil,average CV,median CV,pass_cvfil,pass_insource,groups,fc,max,logmax,-logp,p,qval,-logq
3.75_310.1805m/z,310.18045960000006,3.74795,0.1804596000000629,True,True,0.30036560553994857,0.09855215289860383,True,True, 0um_Ce 250um_Ce,100.0,63.43550460555557,1.802332398865413,0.6616146933729542,0.21796426966044405,0.2451431883711596,0.6105801696987219
2.76_148.0585m/z,148.0584701,2.759016667,0.05847009999999386,True,True,0.15801342864281762,0.12285739707267693,True,True, 0um_Ce 250um_Ce Media,1.2398593345134876,10.190143573333332,1.008180303012035,0.6671793292468905,0.2151892989762545,0.2423184272437627,0.6156135584337508
2.69_194.5872m/z,194.5871861,2.688316667,0.5871860999999967,True,True,0.0888052250986005,0.0670992488336075,True,True, 0um_Ce 250um_Ce Media,0.905643370453962,33.258608225555555,1.5219040713234249,0.6672023180012964,0.21517790854136767,0.2423184272437627,0.6156135584337508
2.52_774.7973m/z,774.7972601,2.517633333,0.7972601000000168,True,True,0.11394099531966627,0.0921646525050451,True,True, 0um_Ce 250um_Ce,100.0,294.71829131222216,2.4694070906156136,0.6677906744911376,0.21488659560290335,0.2423184272437627,0.6156135584337508
2.65_775.8250m/z,775.8250049,2.6526,0.8250048999999535,True,True,0.07953220895464319,0.06308400643916348,True,True, 0um_Ce,100.0,395.41956024444437,2.5970581487816857,0.6713914507163802,0.213112316234791,0.24086404291892838,0.6182280282600262
2.60_757.8268m/z,757.8268088,2.602616667,0.8268087999999807,True,True,0.1574850477889192,0.18875434711272554,True,True, 0um_Ce,100.0,158.90100067888892,2.2011266321850456,0.6715859223795378,0.21301690855505592,0.24086404291892838,0.6182280282600262
4.78_196.0610m/z,196.0610362,4.779533333,0.06103619999998955,True,True,0.3866667298804221,0.15004288906193325,True,True, 0um_Ce 250um_Ce,100.0,156.69562100888888,2.195056859913077,0.6751272036762179,0.2112870095275339,0.23938922261740295,0.620895405571838
4.33_847.2046m/z,847.2045887,4.33175,0.2045887000000448,True,True,0.7138801435804714,0.16240079575735727,True,True, 0um_Ce 250um_Ce,35.682447928487,55.51618253666667,1.7444195950501762,0.6770528986240774,0.21035222076194815,0.23862397423057002,0.6222859254896781
1.23_125.5289m/z,125.52889070000002,1.229566667,0.5288907000000194,True,True,0.07925887220655488,0.07134338217796396,True,True, 0um_Ce 250um_Ce Media,1.1380610985132291,134.81367524444445,2.12973394844534,0.6884720866930045,0.20489337363612203,0.23271839968547195,0.633169278226099
2.55_791.7908m/z,791.7907741,2.552633333,0.7907741000000215,True,True,0.4794031992897017,0.07727181807685744,True,True, 0um_Ce,100.0,275.9396144255556,2.440814053112097,0.6931588289233369,0.2026941296838389,0.23050506713118887,0.6373195231900539
3.78_413.1235m/z,413.12353219999994,3.78365,0.12353219999999965,True,True,0.15683724853523065,0.13334878963793767,True,True, 0um_Ce,100.0,31.58168045222222,1.499435234972793,0.6989210447654075,0.2000225479864235,0.22774844572711586,0.6425445781944384
2.09_197.1041m/z,197.1040636,2.090283333,0.10406359999998926,True,True,0.18159390173082954,0.18467044715415007,True,True, 0um_Ce 250um_Ce Media,0.7919599621450338,17.30701442222222,1.2382221555827515,0.6993073604188277,0.19984470210735708,0.22774844572711586,0.6425445781944384
2.37_766.2998m/z,766.2998309999997,2.374533333,0.2998309999998128,True,True,0.5426570030080091,0.06495302942294101,True,True, 0um_Ce 250um_Ce,100.0,8.28671020488889,0.9183821513671372,0.7106337742173882,0.19470012295560604,0.22223835374585305,0.6531809886769235
3.96_226.0959n,227.1032097,3.9614833330000003,0.10320970000000784,True,True,0.02219790122039211,0.023106671058965654,True,True, 0um_Ce 250um_Ce,100.0,4180.880479555556,3.6212677523838437,0.7168957461542548,0.1919129378817792,0.21932907186489053,0.658903799176568
3.78_448.1375n,449.1448262,3.7765166669999997,0.14482620000001134,True,True,0.06646632793210934,0.08335892166536989,True,True, 0um_Ce,100.0,435.6839469555555,2.6391715583818,0.7169040414293519,0.1919092722689817,0.21932907186489053,0.658903799176568
2.81_744.1338m/z,744.1338053,2.8093,0.13380529999994906,True,True,0.1645389111196444,0.13420264767417578,True,True, 0um_Ce,100.0,117.33038824866665,2.0694105077635387,0.7187910232246107,0.1910772475898972,0.21891789263101546,0.6597187411577364
0.79_758.2096m/z,758.2095638999997,0.788483333,0.2095638999998073,True,True,0.15391818224101014,0.12669758687803995,True,True, 0um_Ce 250um_Ce Media,1.2766720956412156,9.750235841888887,0.9890151206823514,0.7221372000385309,0.18961068184463437,0.21750851283923142,0.6625237409771392
2.70_395.1798m/z,395.1797723,2.701883333,0.17977230000002464,True,True,0.06797684945042591,0.053035414692906735,True,True, 0um_Ce 250um_Ce Media,1.82889255476574,374.1139370222222,2.573003887452684,0.7240083953318974,0.1887954852752325,0.21684375337479886,0.6638530840705799
3.14_242.1028m/z,242.10284190000002,3.1366333330000002,0.10284189999998716,True,True,0.15779956646144047,0.11967537587496845,True,True, 0um_Ce 250um_Ce,100.0,56.55728187,1.7524885291971497,0.7258400097995035,0.1880009267838538,0.21620106580143186,0.6651421694458918
0.94_306.0763m/z,306.076277,0.9448833329999999,0.07627700000000459,True,True,0.08429064482336697,0.0650665351736518,True,True, 0um_Ce 250um_Ce Media,1.203700319542711,37.65063638555555,1.5757723212113381,0.7273805855449322,0.1873352112746471,0.2157051243713083,0.6661395375133684
0.73_232.8975m/z,232.8975266,0.73135,0.8975265999999921,True,True,0.1506236990445761,0.14737351481860927,True,True, 0um_Ce 250um_Ce Media,1.2129904598474541,61.75025314888888,1.7906387423517869,0.7280690552491722,0.1870384715100117,0.21563332555038944,0.6662841192543464
4.77_240.1117n,241.1189378,4.7723833330000005,0.11893779999999765,True,True,0.01659246968311068,0.016253388851310908,True,True, 0um_Ce 250um_Ce,100.0,22053.20883,4.34347178998399,0.7337532830227029,0.1846063845918362,0.21309645398304805,0.6714237770732601
4.60_426.1189m/z,426.11894,4.6017,0.11894000000000915,True,True,0.2383079380039849,0.13541841740051586,True,True, 0um_Ce 250um_Ce,100.0,65.66450963111112,1.817330705390784,0.7477152625410969,0.178765923772956,0.2066138817476376,0.6848405029332106
3.00_930.2573n,931.2645713,3.0014,0.2645712999999432,True,True,0.08299941338056911,0.06323410140880413,True,True, 0um_Ce 250um_Ce,100.0,331.2196631555556,2.5201161111637758,0.7528797039564135,0.17665270665718943,0.2044282894649236,0.6894590052673285
0.72_242.9262m/z,242.92624930000002,0.7170833329999999,0.926249299999995,True,True,0.02361199184819891,0.02609774789181124,True,True, 0um_Ce 250um_Ce Media,0.9600515993102898,461.29209654444435,2.6639760137746658,0.7578847756856741,0.17462854050608453,0.2023403743899216,0.6939174507672151
0.82_176.0930m/z,176.0930489,0.8242,0.09304890000001363,True,True,0.09487505568266966,0.07896604528802421,True,True, 0um_Ce 250um_Ce Media,1.1248423829359373,27.243761711111112,1.4352670730493422,0.7627945576639205,0.17266544900781344,0.20031804929027539,0.698279917635969
3.43_474.1171n,475.12440080000016,3.428016667,0.12440080000010313,True,True,0.037560938977396326,0.04279494328693746,True,True, 0um_Ce 250um_Ce,100.0,356.93315046666675,2.552586885294286,0.7639749581337699,0.1721967862560403,0.20002656989338014,0.6989123123777081
5.11_579.1485m/z,579.1485034,5.11375,0.1485033999999814,True,True,0.257116745426398,0.17871044180501833,True,True, 0um_Ce 250um_Ce,100.0,113.23790650333336,2.05399183170636,0.7649165439885222,0.17182385400014066,0.19984569618221162,0.6993052001406435
1.94_536.2543m/z,536.2542990000002,1.941033333,0.2542990000001737,True,True,0.26849489421460304,0.14838514134429612,True,True, 0um_Ce 250um_Ce Media,0.6622445358957015,54.593998514444465,1.7371449035963966,0.7654051041872929,0.17163066919188785,0.19984569618221162,0.6993052001406435
3.02_461.1087m/z,461.1086964,3.015683333,0.10869639999998526,True,True,0.17265568196395242,0.09974757411053352,True,True, 0um_Ce 250um_Ce,100.0,82.14461651333333,1.9145791064787607,0.7697656652273283,0.16991602308210393,0.1981276821743164,0.7030548410911933
2.65_801.2748m/z,801.2748378,2.6526,0.27483780000000024,True,True,0.07208557173401707,0.07036604664044516,True,True, 0um_Ce 250um_Ce,100.0,319.3474424777778,2.5042634424221832,0.7743563199710531,0.16812940654589914,0.1962932157642477,0.7070947101150532
5.97_395.1132m/z,395.1132048,5.967583332999999,0.11320480000000545,True,True,0.08258053500630685,0.04506440293950685,True,True, 0um_Ce 250um_Ce,100.0,634.0325210666666,2.8021115344709644,0.7775883917410898,0.16688281168825392,0.19508537071562085,0.7097752967545992
3.24_492.1278n,493.1350774,3.2359,0.13507740000000013,True,True,0.10433304434500207,0.08719075360398934,True,True, 0um_Ce 250um_Ce,100.0,352.05602835555555,2.546611785265941,0.7793170545263419,0.16621987274016733,0.19455761185872006,0.7109517732201945
3.28_485.1068m/z,485.1067853,3.27875,0.10678530000001274,True,True,0.15345765306898618,0.12696265697826206,True,True, 0um_Ce 250um_Ce,100.0,18.882940507666664,1.276069624856952,0.7844381526928179,0.16427135797030437,0.19252184628366883,0.7155199820925151
1.39_321.0663m/z,321.0663459,1.393116667,0.06634589999998752,True,True,0.062265165255593086,0.05187765547495578,True,True, 0um_Ce 250um_Ce,100.0,80.91254106777777,1.9080158404555216,0.7867378005068912,0.16340381788791336,0.19174937813377588,0.7172660358457744
3.43_277.5516m/z,277.5516278,3.428016667,0.5516278000000057,True,True,0.1701050878722684,0.13561166680560094,True,True, 0um_Ce 250um_Ce,100.0,46.080680491444454,1.6635188838591046,0.7905202383089591,0.16198685055782483,0.19032937741149278,0.7204941730213472
2.66_1034.4075m/z,1034.407534,2.65975,0.40753399999994144,True,True,0.15590396138944032,0.18040896062808973,True,True, 0um_Ce,100.0,165.58176347666668,2.21901250359876,0.7945276243629972,0.16049901655240095,0.18882237241458938,0.7239465500772899
3.73_483.0902m/z,483.0902251,3.733666667,0.09022509999999784,True,True,0.3213987619862841,0.1754103645819204,True,True, 0um_Ce 250um_Ce,100.0,29.303246663333336,1.466915740827018,0.8093327233240873,0.1551198144842574,0.18272756635789605,0.7381959298558324
1.21_385.1339m/z,385.1339485,1.20815,0.13394849999997405,True,True,0.2792079942612318,0.15557644677751645,True,True, 0um_Ce 250um_Ce Media,0.7028781207193039,22.84045866888889,1.3587048209121366,0.8166351442877958,0.15253336657531347,0.1799111503196005,0.7449419196327209
4.17_210.0772m/z,210.0771622,4.1681,0.07716220000000362,True,True,0.15083883219437666,0.1269562096947639,True,True, 0um_Ce 250um_Ce Media,1.3058086328178662,78.26687840777777,1.8935780127861328,0.817625417051384,0.15218595815815106,0.17973181194544155,0.7453750473783932
3.58_325.0711m/z,325.0710776,3.5844166669999997,0.07107760000002372,True,True,0.2486022915371039,0.1363346190435339,True,True, 0um_Ce 250um_Ce,100.0,55.38651334777778,1.7434040266111914,0.8240461404472332,0.14995255139906938,0.1773217831454291,0.7512379100913669
3.73_312.1347m/z,312.1347212,3.733666667,0.13472120000000132,True,True,0.13140026657193615,0.13269999139580044,True,True, 0um_Ce 250um_Ce Media,1.2016746044544933,32.75170985333333,1.5152339779303494,0.825363314140172,0.14949844860290676,0.17701232009610582,0.751996505595531
2.24_191.5757m/z,191.57565269999998,2.239566667,0.5756527000000062,True,True,0.060016078048843874,0.050655237417423365,True,True, 0um_Ce 250um_Ce,100.0,58.852765911111106,1.7697668782534657,0.8290787516271677,0.14822492810702026,0.17573058486914775,0.7551526455398009
1.46_230.1145m/z,230.11451459999998,1.4645166669999998,0.1145146000000068,True,True,0.048737801965814884,0.03584137797227765,True,True, 0um_Ce 250um_Ce Media,1.1186118522369541,228.7422271555556,2.3593463453142025,0.8375025104943884,0.14537759818467455,0.17257727784503302,0.7630163856551434
2.82_760.8505m/z,760.8505034,2.823583333,0.8505033999999796,True,True,0.06628334630697914,0.06880225643245194,True,True, 0um_Ce 250um_Ce,100.0,816.1531939222223,2.9117716845267183,0.8465410605104339,0.14238326235724186,0.16924108703961566,0.7714941938477712
3.73_399.0739m/z,399.0738546,3.733666667,0.07385460000000421,True,True,0.4130220039081027,0.1525718775139057,True,True, 0um_Ce 250um_Ce,100.0,32.484388644444444,1.5116746977646882,0.8483214236389682,0.1418007658277849,0.16876675881185266,0.7727130902117378
3.11_282.6466m/z,282.64655710000005,3.1080666669999997,0.6465571000000523,True,True,0.30669121840041763,0.17873809789366474,True,True, 0um_Ce 250um_Ce,100.0,29.65092472111111,1.4720382422201277,0.8605801506838259,0.13785415144575078,0.1642821493913092,0.7844096236740068
2.63_509.2289m/z,509.22889810000004,2.631183333,0.2288980999999808,True,True,0.10335467924762964,0.0980214847987112,True,True, 0um_Ce 250um_Ce Media,1.6496859028211672,176.80249891555562,2.247488399011709,0.8624923467907825,0.1372485146954805,0.1637725467183425,0.7857588974961842
3.90_637.3043m/z,637.3042867,3.897216667,0.3042867000000342,True,True,0.17799152757089984,0.11262783995619036,True,True, 0um_Ce 250um_Ce,100.0,49.79351869666666,1.697172817107968,0.868705464609624,0.13529898400808157,0.16165592894472083,0.7914083624365505
3.53_605.1213n,606.1286237,3.5279833330000003,0.1286237000000483,True,True,0.2541226234088837,0.0995437035119328,True,True, 0um_Ce 250um_Ce,100.0,334.97428039999994,2.525011462830391,0.8692612264507381,0.135125954131746,0.16165592894472083,0.7914083624365505
1.19_173.5270n,348.0697694,1.187133333,0.06976939999998423,True,True,0.052335168483191696,0.051615417648140816,True,True, 0um_Ce 250um_Ce Media,0.7793642751222457,214.47081223333336,2.331368196527641,0.8701243276541734,0.1348576763508953,0.16154825812867665,0.7916977203401301
3.13_264.0852m/z,264.0851571,3.1295,0.08515710000000354,True,True,0.3704041381628527,0.1040748125888093,True,True, 0um_Ce 250um_Ce,100.0,59.558152911111115,1.7749412204275028,0.8717248888894429,0.13436158275525176,0.16116382807670354,0.7927324254928686
0.79_632.1371m/z,632.1371038999997,0.788483333,0.13710389999982908,True,True,0.188217717762448,0.17594605519281722,True,True, 0um_Ce 250um_Ce Media,1.3516215958479352,34.931200828888876,1.5432135156232183,0.8725899441416775,0.13409421921003228,0.16105310923398133,0.7930308864287261
3.73_461.1085m/z,461.108465,3.733666667,0.1084650000000238,True,True,0.09998464666991502,0.06965294590208154,True,True, 0um_Ce 250um_Ce,100.0,126.40704144888888,2.1017712668041297,0.8800406101633809,0.13181334762980268,0.1585206272149261,0.7999142179714432
2.01_580.2796m/z,580.2796059,2.0053,0.27960589999997865,True,True,0.1409663460823458,0.15322292153007738,True,True, 0um_Ce 250um_Ce,100.0,20.826417328555557,1.318614566718692,0.8811417770192077,0.13147955423193758,0.15832616478191436,0.8004473082493424
3.72_367.0775m/z,367.0774919,3.719383333,0.07749189999998407,True,True,0.11080922339068172,0.07027137744976232,True,True, 0um_Ce 250um_Ce,100.0,116.6915247777778,2.06703931469228,0.8817267432038897,0.13130257910894128,0.1583202788731664,0.8004634538132149
0.71_650.8516m/z,650.8516097999999,0.7099333329999999,0.8516097999998922,True,True,0.04432555154318121,0.03520042131014154,True,True, 0um_Ce 250um_Ce Media,1.0707999264283847,186.12185182222214,2.2697973649023413,0.8864303926619781,0.12988817277782358,0.15682036608346156,0.8045975366560233
5.73_401.1233m/z,401.12325699999997,5.725483333,0.12325700000002372,True,True,0.40642950563436936,0.07362543596948948,True,True, 0um_Ce 250um_Ce,100.0,153.43133374444446,2.18591406028242,0.8878147716282027,0.12947479389942096,0.15652668907682954,0.8054116010532202
4.62_1136.3292m/z,1136.3291769999996,4.623133333,0.3291769999996177,True,True,0.03657025196552748,0.02659121704294293,True,True, 0um_Ce 250um_Ce,100.0,2059.8303774888886,3.3138314586440947,0.8933125674925331,0.12784608477546433,0.15476104999135154,0.8103383324277692
4.41_284.0681m/z,284.068086,4.4096,0.06808599999999387,True,True,0.2269240168591485,0.19011701153315505,True,True, 0um_Ce 250um_Ce,100.0,75.21570040666667,1.8763085039995884,0.8994421265878353,0.12605436047973326,0.1527931642178585,0.8158960751377604
3.86_447.1284m/z,447.1283744,3.855066667,0.12837439999998426,True,True,0.1672488817852841,0.1663485023267684,True,True, 0um_Ce 250um_Ce,100.0,64.03185993777778,1.8063961169886518,0.9058214292585948,0.12421629481185505,0.15076384066874227,0.8217028075450931
2.72_308.1041m/z,308.1040698000001,2.716166667,0.10406980000010436,True,True,0.22618467111001234,0.17823479535817455,True,True, 0um_Ce 250um_Ce Media,1.5022483560620452,16.238208242777773,1.2105381066043994,0.9085292496912564,0.12344421728102324,0.15002467622000182,0.8238373018457739
0.94_205.5431m/z,205.5430552,0.9448833329999999,0.5430551999999977,True,True,0.149826069424991,0.1278787298062853,True,True, 0um_Ce 250um_Ce Media,1.3197889498619697,31.682817306666664,1.5008237930670003,0.912814175272492,0.12223225522992685,0.14874824710520199,0.8275481434281432
4.58_1288.5843n,1289.5916,4.580283333,0.5915999999999713,True,True,0.06628210944436673,0.06273949226883943,True,True, 0um_Ce 250um_Ce,100.0,290.09088912222217,2.4625340891402057,0.9146080695559394,0.12172840469851874,0.14833130108958575,0.8287671938395724
0.73_367.8655n,368.87278419999996,0.73135,0.8727842000000123,True,True,0.1954682052227321,0.19782915248214425,True,True, 0um_Ce 250um_Ce Media,1.3821603080760083,44.753685864444435,1.6508288091417502,0.9149451901530689,0.12163394982794613,0.14833130108958575,0.8287671938395724
0.85_575.1818m/z,575.1818208,0.845616667,0.18182079999996856,True,True,0.07513868419819085,0.062414589032861977,True,True, 0um_Ce 250um_Ce Media,0.7697712746218046,287.9807467888889,2.4593634535826747,0.9167520126046491,0.1211289597106739,0.1479928857022842,0.8297591614597944
