Compound,m/z,Retention time (min),kmd,pass_relfil,pass_blnkfil,average CV,median CV,pass_insource,groups,fc,-logp,logfc,hits
8.43_1555.6469m/z,1555.646907,8.428466667,0.6469070000000556,True,True,0.7969639383388905,0.7969639383388905,True, Media cv,,,,
9.96_414.9404m/z,414.94039460000016,9.957866667000001,0.9403946000000474,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,1.1289267548650797,0.3230855417165805,0.17495188662392586,
7.15_278.1534n,301.1417879,7.148266667000001,0.14178789999999708,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,0.9987728448727572,0.0071564040646253406,-0.0017714977902188991,
6.51_530.6505m/z,530.6505393,6.508266667000001,0.6505392999999913,True,True,0.37882730280084,0.30919988750220034,True, 0um_Ce 250um_Ce Media cv,1.5786776670027207,0.5056977631195688,0.6587166330803652,
9.96_809.8192n,832.8191475,9.957866667000001,0.8191474999999855,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,0.9921748683131092,0.02204402414319015,-0.011333680510268724,
10.21_188.0049m/z,188.004878,10.2071,0.004877999999990834,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,0.9620176971480532,0.4550928630407679,-0.05586466102417094,
8.98_158.1546m/z,158.15464630000002,8.976333333,0.15464630000002444,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,0.9656105997630964,0.594060959124304,-0.05048658186224065,
9.97_424.7678m/z,424.7677926,9.97215,0.7677926000000072,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,0.5510559107634333,0.623692643529039,-0.8597293911744857,
8.50_903.5695m/z,903.5694882,8.499883333,0.5694882000001371,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,0.025557730584252505,0.4742289365685991,-5.290096452871748,
6.81_528.4110m/z,528.4110082,6.814033332999999,0.4110081999999693,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,1.2569102219577184,1.081831201108222,0.3298816052381319,
9.99_168.9832m/z,168.9832184,9.986433332999999,0.9832183999999984,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,0.974169621618973,0.3367269425645744,-0.037755099825398736,
9.94_696.4377m/z,696.4377075,9.943466667000001,0.4377074999999877,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,0.7339159965522033,1.1328606869166702,-0.4463131521090963,
8.81_325.2719m/z,325.27194910000014,8.80565,0.2719491000000289,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,1.0569321698940513,0.20364100261596085,0.0798827927116079,
8.56_301.1421m/z,301.1421285,8.56345,0.14212850000001254,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,1.0543690768397571,0.09594589627408877,0.07637996386514795,
6.92_421.2342m/z,421.23422310000007,6.92045,0.2342231000000652,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,0.8187637089716376,0.9954012463198181,-0.288480937380665,
9.94_571.4202m/z,571.420248,9.943466667000001,0.4202480000000151,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,0.7271815783744888,0.3956980638792135,-0.4596124425561137,
8.80_952.5956m/z,952.5956393,8.798516667000001,0.5956392999999025,True,False,,,True, 0um_Ce Blanks Media,0.10810267561060592,0.7233468506385681,-3.2095258637446578,
8.24_816.5848m/z,816.5847544,8.243233333,0.5847543999999516,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,0.2399940140599501,1.2858310961277843,-2.0589296723607453,
9.97_472.7332m/z,472.733241,9.97215,0.7332410000000209,False,True,,,True, relfil,,,,
9.31_803.5980m/z,803.5980436000001,9.31055,0.5980436000000964,True,False,,,True, 0um_Ce Blanks Media,0.5459457123662784,0.2785199384401945,-0.8731705950129878,
9.93_885.7110m/z,885.7109816,9.929183333,0.7109815999999682,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,0.5399960164247355,0.2965568436325835,-0.8889793303991771,
9.97_83.5172m/z,83.51719363,9.97215,0.5171936299999942,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,1.0035976932123936,0.06790584235438228,0.0051810598026636855,
9.06_229.1417m/z,229.1416791,9.061316667,0.1416790999999762,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,1.012378609849634,0.22096978090384967,0.017748930745881943,
0.83_294.1388m/z,294.1388444,0.831333333,0.13884439999998222,True,True,0.16662491721178613,0.12359031429342827,True, 0um_Ce 250um_Ce Media,1.3235078890548355,1.2052106832989975,0.4043667943545563,0
9.66_390.2954m/z,390.2953894,9.65905,0.2953893999999764,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,0.9934836965767134,0.02372907381881845,-0.009431802360496356,
6.80_572.4373m/z,572.4373232,6.79975,0.4373232000000371,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,1.2294873185781632,1.232970682119742,0.2980568544795437,
8.33_529.3209m/z,529.3208529,8.3292,0.3208528999999771,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,0.9545635898156244,0.1297606234955762,-0.06708678656579145,
8.09_833.5899n,834.5972055999997,8.086833333,0.5972055999999384,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,0.2376514202320131,0.6306615508754332,-2.073081071511116,
8.41_772.5990m/z,772.598988,8.40705,0.598987999999963,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,0.17027439803866298,0.8481884513530499,-2.554066562978952,
3.00_573.2309m/z,573.2309437999999,3.0014,0.2309437999998636,True,True,0.9051044911576662,0.7194604416923757,True, 0um_Ce cv,0.01,,-6.6438561897747235,
4.14_158.0042m/z,158.004162,4.139533333,0.004162000000007993,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,0.5260726581799872,0.3807870629445558,-0.9266660247294936,
9.96_686.8906m/z,686.8906304999998,9.957866667000001,0.8906304999999293,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,1.2786511896313668,0.5002668127665105,0.3546227570875394,
0.93_325.5999m/z,325.599939,0.9306,0.5999390000000062,True,True,0.4972574689978898,0.41741651366433896,True, 0um_Ce 250um_Ce Media cv,0.8169259341685219,0.13771370809998798,-0.2917228111939486,
9.97_188.4799m/z,188.4798736,9.97215,0.4798735999999906,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,0.9658882330536954,0.09118803721393268,-0.0500718364143158,
7.89_559.3847m/z,559.3846801,7.894733333,0.3846800999999687,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,0.9208924672483156,1.2535247222548254,-0.11889539245231405,
10.19_160.9582m/z,160.9582071,10.19281667,0.95820710000001,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,0.9290304421432102,0.8151555162079921,-0.10620222378053344,
2.66_704.8090m/z,704.8090315000003,2.65975,0.8090315000000601,True,True,0.9558698014670648,1.025511652851523,False, 0um_Ce Media cv insource,0.01,,-6.6438561897747235,
9.96_89.0693m/z,89.06931354,9.957866667000001,0.06931353999999601,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,0.9721151196008632,0.07928963760622641,-0.04080092442771038,
8.63_269.2079m/z,269.2079461,8.627716667,0.20794610000001512,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,0.8790345219319751,0.7817425011554483,-0.18600827008515375,
10.11_183.0220m/z,183.0220448,10.11426667,0.022044800000003303,False,True,,,True, relfil,,,,
7.16_506.3594m/z,506.3593933,7.1554,0.3593933000000221,True,False,,,True, 0um_Ce Blanks Media,0.01,0.7316057036661998,-6.6438561897747235,
9.04_291.2028m/z,291.2028363,9.0406,0.2028363000000013,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,1.0619894142953852,0.2766449509068455,0.08676938570923631,
2.00_254.0996m/z,254.0995779,1.998166667,0.0995779000000141,True,True,0.18045820716740527,0.12576909422200094,True, 0um_Ce 250um_Ce Media,0.1056687939264167,2.119255607423096,-3.2423787114943057,0
5.93_381.2615m/z,381.2614852,5.931866667,0.26148519999998143,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,0.9835199557077936,0.09144296412645964,-0.02397376967527677,
7.40_414.7764m/z,414.7764107,7.403933332999999,0.7764106999999854,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,0.13539802033711934,0.9385230535771044,-2.8847214495542137,
6.83_484.3846m/z,484.3846248,6.828316667,0.3846247999999832,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,1.298250813452415,1.2331748945742076,0.3765691293836493,
9.94_685.5508m/z,685.5507898,9.936316667,0.5507897999999614,True,False,,,True, 250um_Ce Blanks Media,100.0,0.5526151618976576,6.6438561897747235,
2.85_151.0364m/z,151.0364465,2.845,0.03644650000001093,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,1.1818882352703388,0.7544372054642264,0.24109361415766475,
9.32_485.3036m/z,485.3036005,9.324833332999999,0.3036005000000159,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,1.0872745018648131,0.5326120432484436,0.12071622047874513,
9.94_521.1537m/z,521.1536513,9.943466667000001,0.15365129999997862,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,1.1160448967313392,0.5883568437575026,0.1583950656875253,
9.25_663.6872m/z,663.6871928999999,9.253416667,0.6871928999999,True,False,,,True, Blanks Media,,,,
8.63_460.2963m/z,460.2963113,8.63485,0.2963113000000135,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,0.8753070566866806,0.2522348907961562,-0.1921388934280868,
3.99_285.5741m/z,285.5740684,3.990283333,0.5740683999999874,True,True,0.2632430931756309,0.23543254677643666,True, 0um_Ce 250um_Ce,1.6477513408940558,0.8707341633794045,0.7204985445077849,0
9.13_789.8313m/z,789.8313007999999,9.132733333,0.8313007999998945,True,False,,,True, Blanks Media,0.01,,-6.6438561897747235,
2.39_151.0362m/z,151.0361737,2.38895,0.03617370000000618,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,1.5678038689881897,0.8149605624036763,0.6487450907437924,
9.97_488.2237m/z,488.2237175,9.97215,0.22371749999996385,False,True,,,True, relfil,,,,
9.97_254.9687m/z,254.9687305,9.97215,0.9687305000000208,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,1.0111699029807912,0.07472073304247079,0.016025428095066258,
2.51_827.7606m/z,827.7605602000001,2.5104833330000003,0.7605602000000999,True,True,1.0226790807199695,0.8899819480664619,False, 0um_Ce cv insource,0.01,,-6.6438561897747235,
6.74_889.4743m/z,889.4742554,6.742633333,0.4742553999999473,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,0.6576838301708151,0.5626519719438541,-0.6045338943111574,
3.81_73.5322m/z,73.53216841,3.805083333,0.532168409999997,True,True,0.4561936148388583,0.4147610731640609,True, 0um_Ce 250um_Ce Media cv,1.0019735398682306,0.001761957772265055,0.0028444103246093298,
9.94_961.6942m/z,961.6941812,9.943466667000001,0.6941812000001164,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,0.7664439937736169,0.13517093729235627,-0.38374772095129184,
9.57_904.5656m/z,904.5655714,9.573366667,0.5655713999999534,True,False,,,True, 0um_Ce Blanks Media,0.01,,-6.6438561897747235,
9.04_844.5528m/z,844.5528425000001,9.0406,0.5528425000001107,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,0.2701093586000633,0.7173688022088749,-1.888384468472544,
6.90_365.1370m/z,365.1370449,6.899033332999999,0.13704489999997804,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,0.9045330137160548,0.3391847316412998,-0.14475493548446738,
0.71_957.4828m/z,957.4828035,0.7099333329999999,0.4828035000000455,True,True,1.0018799705350634,0.8902625133272866,True, 0um_Ce 250um_Ce Media cv,0.5876567077385837,0.2476443952632104,-0.7669544749874532,
9.97_141.9842m/z,141.9842071,9.97215,0.984207099999992,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,0.986706677516932,0.14916599755451612,-0.01930682255115013,
7.43_727.4600m/z,727.4600026,7.4325,0.4600026000000526,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,0.9029246960748364,0.7382923453639362,-0.14732242293934664,
8.48_1109.3102m/z,1109.3102199999996,8.47845,0.31021999999984473,True,False,,,True, Blanks Media,0.01,,-6.6438561897747235,
9.67_839.2292m/z,839.2291626,9.6662,0.2291625999999951,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,1.7144773262570856,0.23045115354081644,0.7777688249426862,
7.94_1478.1361m/z,1478.136135,7.937566667,0.13613499999996748,True,True,1.4349392758925539,1.4349392758925539,True, Media cv,,,,
9.97_91.5049m/z,91.50492546,9.97215,0.5049254599999955,False,True,,,True, relfil,,,,
7.94_297.2406m/z,297.2406438999999,7.937566667,0.2406438999999523,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,0.9506446973531562,0.3706945436330748,-0.07302185910683592,
7.36_903.5638m/z,903.5637677,7.3618,0.5637677000000849,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,0.6400602845529058,0.8740212013878202,-0.6437203020721951,
6.79_616.4631m/z,616.4631439,6.785466667000001,0.4631438999999773,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,1.1986392224973408,0.8198537613861498,0.2613974884124164,
8.90_700.4877m/z,700.4877171,8.897783333,0.4877171000000544,True,False,,,True, Blanks Media,0.4411951120875295,0.2442957448228731,-1.1805112871995536,
9.96_346.9532m/z,346.953163,9.957866667000001,0.9531629999999608,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,1.1092437910338937,0.2394231979523045,0.1495764777290806,
9.62_557.0958m/z,557.0957835,9.6162,0.09578350000003866,True,False,,,True, Blanks,,,,
7.89_603.4114m/z,603.4113537999998,7.894733333,0.4113537999999153,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,0.94973121430879,0.8848367224565972,-0.07440882423458589,
9.56_865.0389m/z,865.0388526,9.559083333,0.038852600000041086,False,True,,,True, relfil,,,,
8.21_1104.6876m/z,1104.687639,8.208233332999999,0.6876389999999901,True,True,1.266902510046757,1.3205619051118311,True, 0um_Ce 250um_Ce Media cv,11.113579852344817,0.8116300018490061,3.4742517003931295,
4.00_183.1575m/z,183.1574803,3.997416667,0.15748030000000313,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,0.8906638040405482,0.8416032451527335,-0.16704712977649092,
9.95_141.1105m/z,141.110513,9.950733332999999,0.11051299999999742,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,1.00939779937762,0.11101169291453053,0.013494846484012571,
8.98_258.1140m/z,258.11398760000003,8.983466667,0.11398760000002996,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,0.9841133245186812,0.21074466232224875,-0.02310363775035096,
8.28_554.3699m/z,554.3698861,8.279216667,0.3698861000000305,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,0.9528197845944728,0.8419458025933936,-0.06972472488433692,
2.40_394.5058m/z,394.5058437,2.396083333,0.505843700000014,True,True,0.7675158025917425,0.6622270550433993,True, 0um_Ce 250um_Ce cv,0.9496694560548442,0.017514253762785058,-0.07450264154035298,
9.96_424.9026n,872.7751614,9.957866667000001,0.7751614000000018,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,0.9397177637125981,0.14013020041289892,-0.08970057430213282,
9.01_367.2815m/z,367.28154680000006,9.012033333,0.28154680000005783,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,1.020649322847555,0.3570552811847485,0.029487266713783333,
3.05_613.3412m/z,613.3412239,3.0506833330000003,0.34122390000004543,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,0.9425842536720422,0.16104408862223546,-0.08530651425445157,
8.86_830.5682m/z,830.5681651000001,8.855633333,0.5681651000001011,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,0.6132920387202483,0.6389021482763053,-0.7053538717309753,
0.04_113.9641m/z,113.9641158,0.041466667,0.964115800000002,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,0.9411077318261832,0.17912550997025914,-0.08756821223634273,
6.75_753.4965m/z,753.4964669,6.749766667,0.496466899999973,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,0.9928821870879312,0.07869541096406092,-0.010305553556261171,
2.08_170.5634m/z,170.563365,2.08315,0.5633650000000046,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,0.9944576216287953,0.009693796240640972,-0.008018202328762065,
9.97_81.5211m/z,81.52110791,9.965016667,0.5211079099999978,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,0.9914736569611484,0.4113298148419576,-0.01235365372562115,
9.42_213.1441m/z,213.1441482,9.416966667,0.1441481999999894,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,0.9957156139727618,0.017531017456676203,-0.0061943414453306716,
4.25_414.5948m/z,414.5948421,4.246066667,0.5948420999999939,True,True,1.1696473635703752,1.2642393945589372,True, 250um_Ce cv,100.0,0.5258093264833648,6.6438561897747235,
9.59_682.7885m/z,682.7885117999998,9.587633333,0.7885117999999238,True,False,,,True, Blanks,,,,
9.83_395.3129m/z,395.3128603,9.8299,0.3128603000000112,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,0.9903837133682496,0.08182797213717956,-0.01394050492732577,
9.96_143.9758n,144.9830934,9.957866667000001,0.9830934000000012,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,0.9488079230290082,1.4989008891843514,-0.0758120377153624,
9.71_603.4799m/z,603.4799114,9.709216667,0.4799113999999918,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,0.4079438313763953,0.5701642857313507,-1.2935575695855812,
8.98_361.2361m/z,361.2361277,8.976333333,0.2361276999999973,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,0.9769650438420177,0.7090029298959378,-0.03362115191374259,
4.96_158.1547m/z,158.1546687,4.95735,0.15466870000000196,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,0.9940853735677896,0.03608820960182791,-0.00855833692898316,
3.90_438.1862m/z,438.1862368,3.897216667,0.1862367999999605,False,True,,,True, relfil,,,,
9.05_687.4468m/z,687.446807,9.054183333,0.4468070000000353,False,True,,,True, relfil,,,,
9.52_452.8041m/z,452.8041031,9.516933332999999,0.8041031000000203,False,True,,,True, relfil,,,,
6.95_506.3590m/z,506.3589546,6.949016667,0.3589546000000041,True,False,,,True, 0um_Ce Blanks Media,0.01,,-6.6438561897747235,
8.84_985.7083m/z,985.7082872,8.84135,0.7082872000000862,True,False,,,True, 0um_Ce Blanks Media,0.01,0.3522871393404194,-6.6438561897747235,
9.97_384.9218m/z,384.9218172,9.965016667,0.9218171999999641,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,1.0701151428321314,0.20263542052019776,0.09776603686536596,
8.32_774.5649m/z,774.5649457000003,8.32205,0.5649457000000666,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,0.2798538048614411,0.3925121085467928,-1.8372547322979218,
9.61_633.1516m/z,633.151616,9.609066667,0.15161599999998998,True,False,,,True, Blanks,0.5995384689315755,0.11694537843577722,-0.7380757688437758,
7.64_506.3594m/z,506.35937419999993,7.638883333,0.3593741999999338,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,0.012640752631550121,0.7248845005390442,-6.305773825509749,
6.83_334.2726n,357.2616027,6.828316667,0.261602699999969,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,1.0027461074890904,0.029471850332051595,0.003956365836206036,
9.36_265.1434m/z,265.1433767,9.360533333,0.14337669999997615,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,0.9050838812687718,0.4106166441355919,-0.14387659055605478,
9.39_1157.3393m/z,1157.339273,9.3884,0.33927300000004834,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,1.0091244293120134,0.02879252066293018,0.013104075815467246,
9.08_249.1661m/z,249.1660749,9.0756,0.16607489999998393,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,0.9557016208015188,0.3701160321213241,-0.06536782959077253,
8.60_383.2189m/z,383.218935,8.59915,0.21893499999998767,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,1.0535829740145213,0.6374912046476019,0.07530393682771055,
9.79_469.3269m/z,469.3269445,9.7942,0.3269445000000246,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,1.0419687277797365,0.2229142550486055,0.05931197919596627,
9.34_1101.3351m/z,1101.33514,9.339116667,0.3351400000001377,True,False,,,True, 250um_Ce Blanks,100.0,0.5601091551322795,6.6438561897747235,
2.37_766.2998m/z,766.2998309999997,2.374533333,0.2998309999999265,True,True,0.542657003008009,0.06495302942294101,True, 0um_Ce 250um_Ce cv,0.3155324156813637,0.3669629585840209,-1.6641398692660396,
2.33_226.1254m/z,226.12544080000004,2.32525,0.12544080000003532,True,True,1.2235493374824504,1.1102614327508993,True, 0um_Ce Media cv,0.01,,-6.6438561897747235,
6.56_480.3100m/z,480.3099978,6.55755,0.3099978000000192,True,False,,,True, Blanks Media,,,,
9.97_380.9313m/z,380.931272,9.97215,0.9312720000000354,False,True,,,True, relfil,,,,
8.54_292.2604m/z,292.2603704,8.542733333,0.2603703999999993,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,1.1059360420800353,0.14956475067622962,0.1452679547932222,
9.82_200.0951m/z,200.0950884,9.822766667,0.09508840000000872,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,1.0604197773251332,0.07844465339787919,0.08463548250643299,
8.72_477.2963m/z,477.2962728,8.719833333,0.296272799999997,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,0.9068153549608704,1.03755274346375,-0.14111927467506502,
4.29_243.1843n,266.1733618,4.2889,0.17336180000000925,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,0.9550809838043544,0.3345889369314717,-0.06630502668198628,
6.73_797.5233m/z,797.5232758999997,6.72835,0.5232758999999305,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,0.9546417146796348,0.3660811756195095,-0.06696871612708544,
9.98_431.7549m/z,431.7549257,9.9793,0.7549257000000011,False,True,,,True, relfil,,,,
8.19_730.4385m/z,730.4384682,8.186816667,0.4384681999999884,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,6.007514365826662,1.03157206967748,2.5867681932897404,
9.94_852.5810m/z,852.5809956,9.943466667000001,0.5809956000000511,False,True,,,True, relfil,,,,
9.94_910.5519m/z,910.551933,9.936316667,0.5519329999999627,True,False,,,True, 0um_Ce Blanks Media,0.35479703279392344,0.2129627125687371,-1.4949341506130758,
8.64_524.3589m/z,524.3588576999998,8.642000000000001,0.35885769999993045,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,0.8050572849558366,0.42167853349427387,-0.3128366510622394,
9.21_471.3636m/z,471.3635662,9.211283332999999,0.3635661999999797,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,0.956554957204242,0.07375368392167958,-0.06408023639611715,
8.24_531.3834m/z,531.3834299,8.243233333,0.3834299000000101,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,0.9405096731840842,0.8369498190931421,-0.0884853128795178,
9.90_820.2063m/z,820.2063444,9.900616667000001,0.2063444000000345,True,False,,,True, 250um_Ce Blanks,100.0,0.3269614584890145,6.6438561897747235,
0.80_441.1923m/z,441.19231910000013,0.802766667,0.192319100000077,True,True,1.1570039353524753,0.907248077630226,True, 0um_Ce cv,0.01,0.6985067013856989,-6.6438561897747235,
8.81_685.2017m/z,685.2017287000001,8.812783332999999,0.20172870000010326,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,1.7454890236833105,0.2324247904900173,0.8036312846893231,
9.96_304.8941m/z,304.8941215,9.957866667000001,0.8941214999999829,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,1.0159978156878955,0.1911894966897957,0.02289730043721617,
9.96_146.9809m/z,146.9808521,9.957866667000001,0.9808520999999928,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,0.956069736498412,1.297787069041726,-0.06481224150235705,
9.95_425.1355m/z,425.1354975,9.950733332999999,0.1354974999999854,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,1.0071058115918636,0.02717094062676533,0.010215268090754258,
9.77_685.4955m/z,685.4954741,9.765633333,0.495474100000024,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,1.8913918693418648,0.9749034925897636,0.9194483000333828,
6.69_506.3021m/z,506.302097,6.6862,0.3020969999999465,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,0.3285674752130714,1.6393858264651455,-1.6057384194417206,
9.85_1185.8468m/z,1185.84681,9.851333333,0.8468100000000051,True,False,,,True, Blanks Media,2.7659037337697727,0.2886506675204343,1.4677509449085782,
9.97_61.0076m/z,61.00761804,9.97215,0.007618039999996995,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,1.0027236099822228,0.08934714387718024,0.003923997317939265,
9.32_676.4385m/z,676.4384976,9.317683333,0.4384976000000052,False,True,,,True, relfil,,,,
9.23_449.2905m/z,449.29052980000006,9.232,0.2905298000000585,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,0.9334840382565912,0.814021659997772,-0.09930274102178456,
7.90_385.2921m/z,385.2921165,7.901866667,0.2921165000000201,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,1.0392809731525707,0.273218128508432,0.05558574449608256,
9.74_471.1050m/z,471.1050286,9.737066667,0.10502860000002556,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,1.0957657558509937,0.3023581544712544,0.13193942330671146,
9.30_694.4482m/z,694.4481537,9.296266667000001,0.4481537000000344,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,0.916815054761884,0.3561498654925168,-0.125297360508964,
9.96_278.9652m/z,278.96518100000003,9.957866667000001,0.9651810000000296,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,1.1284843671205993,0.31367033538208866,0.17438643303236132,
9.52_664.1843m/z,664.1843232000001,9.524083333,0.18432320000010805,True,False,,,True, Blanks Media,,,,
0.80_1155.3751m/z,1155.375145,0.7956333329999999,0.37514499999997497,True,True,0.8803588753601773,1.0245092195878476,True, 0um_Ce 250um_Ce Media cv,0.44658824963009824,0.33097688855461976,-1.1629828025791975,
8.59_1494.1389m/z,1494.138909,8.592,0.13890900000001238,True,True,0.9472472239960136,1.035191318129352,True, Media cv,0.01,,-6.6438561897747235,
9.23_435.3438m/z,435.34380310000006,9.232,0.3438031000000592,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,0.9819561284065396,0.19689046572040714,-0.02626952528039001,
2.44_1003.4493m/z,1003.449256,2.439083333,0.4492560000001049,True,True,0.5891672246782031,0.6842689939382645,False, 0um_Ce 250um_Ce cv insource,0.2870600209037452,0.2925011857053094,-1.8005756757324698,
9.00_251.1422m/z,251.1421767,8.99775,0.14217669999999316,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,0.9815406313057486,0.0629667293173942,-0.026880104964616267,
7.72_457.2742m/z,457.27423260000006,7.716733333,0.2742326000000617,True,False,,,True, 250um_Ce Blanks Media,1.5475559373735082,0.07374397778082731,0.6299915574930823,
8.53_821.5794m/z,821.5794047999997,8.52845,0.5794047999999066,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,0.6286490276854481,1.5166240062494536,-0.6696733040735859,
6.77_660.4891m/z,660.4891089,6.771183333,0.4891089000000193,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,1.144861873541177,0.7232341352139458,0.19517354908396287,
9.94_569.3742m/z,569.3741915,9.936316667,0.37419150000005175,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,1.3066681905100959,0.3263374452857122,0.385892836098978,
9.21_427.3329m/z,427.3328795,9.211283332999999,0.33287949999999,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,0.9506363420534052,0.3329595571024795,-0.07303453913600162,
2.43_781.3133m/z,781.3133184999997,2.431933333,0.31331849999992306,True,True,0.7743247958001419,0.6451721861849631,True, 0um_Ce 250um_Ce cv,1.3263227277145573,0.10913610646481144,0.4074318621947961,
8.93_657.4977m/z,657.4977074,8.926333332999999,0.4977073999999675,True,False,,,True, 0um_Ce 250um_Ce Blanks Media,0.6104875936671675,0.6635185509284761,-0.7119661178347478,
